"PERMIT_NO","REVIEWTYPE","DATE_SENT","CONTACT","STATUS","DATE_RECEIVED","NOTES","REMARKS","LOCKID","DATE_DUE","RECORDID","REVIEWGROUP","update_originator_id","update_timestamp","create_timestamp","exID","insert_originator_id","ASSIGNED_DATE","REVIEW_ACK"
"BP2019-0323","FIRE SITE REVIEW CYCLE 1","2019-04-03 00:00:00","WEST PLAINFIELD","APPROVED","2019-05-30 00:00:00","","","","2019-04-24 00:00:00","TG:1904030207441546","AUTO","0","0000000078DEBDD0","1980089941","","0","",""
"BP2019-0323","PLANNING CYCLE 1","2019-04-03 00:00:00","CHARLIE TSCHUDIN","APPROVED","2019-04-03 00:00:00","","Per Charlie","","2019-04-24 00:00:00","TG:1904030207441547","AUTO","0","00000000760684A2","1980089944","","0","",""
"BP2019-0323","IWM C and D","2019-04-03 00:00:00","IWM REVIEWER","APPROVED","2019-05-20 00:00:00","(4/6/2019 4:10 PM PH)sent em","","","2019-04-23 00:00:00","TG:1904030225221574","RESIDENTIAL CYCLE 1","0","000000007856DE43","1980138745","","0","",""
"BP2019-0356","ENVIRONMENTAL HEALTH CYCLE 1","2019-04-25 00:00:00","LIA SHREWSBURY","APPROVED","2019-05-01 00:00:00","(4/29/2019 10:42 AM CM)FA200","SEE NOTES","","2019-05-09 00:00:00","TG:1904161202233732","AUTO","0","000000007761F5BA","1989398197","","0","",""
"BP2019-0356","PW CYCLE 1","2019-04-25 00:00:00","PUBLIC WORKS REVIEWER","APPROVED","2019-05-01 00:00:00","","","","2019-05-09 00:00:00","TG:1904161202233735","AUTO","0","0000000077632A96","1989398206","","0","",""
"BP2019-0356","ELECTRICAL CYCLE 1","2019-04-25 00:00:00","TOM DAVIS","APPROVED","2019-06-04 00:00:00","","","","2019-05-09 00:00:00","TG:1904161202233736","AUTO","0","000000007917B9B7","1989398209","","0","",""
"BP2019-0356","F-L-S CYCLE 1","2019-04-25 00:00:00","TOM DAVIS","APPROVED","2019-06-04 00:00:00","","","","2019-05-09 00:00:00","TG:1904161202243737","AUTO","0","000000007917B9B9","1989398212","","0","",""
"BP2019-0356","FIRE SITE REVIEW CYCLE 1","2019-04-25 00:00:00","MADISON FD","APPROVED","2019-05-30 00:00:00","(5/30/2019 2:08 PM TG)John T","Emailed John T. the forms","","2019-05-09 00:00:00","TG:1904161202243739","AUTO","0","0000000078DB3F68","1989398218","","0","",""
"BP2019-0356","PLANNING CYCLE 1","2019-04-25 00:00:00","JD TREBEC","APPROVED","2019-05-24 00:00:00","","","","2019-05-09 00:00:00","TG:1904161202243741","AUTO","0","0000000078A117F0","1989398224","","0","",""
"BP2019-0356","PLUMBING CYCLE 1","2019-04-25 00:00:00","TOM DAVIS","APPROVED","2019-06-04 00:00:00","","","","2019-05-09 00:00:00","TG:1904161202243742","AUTO","0","000000007917B9BB","1989398227","","0","",""
"BP2019-0356","STRUCTURAL CYCLE 1","2019-04-25 00:00:00","SCOTT DOOLITTLE","APPROVED","2019-05-07 00:00:00","","","","2019-05-09 00:00:00","TG:1904161202243743","AUTO","0","0000000077B25EB7","1989398230","","0","",""
"BP2019-0356","SCHOOL DISTRICT FEE FORM","2019-04-25 00:00:00","PERMIT TECH","APPROVED","2019-05-31 00:00:00","","Emailed John T. the forms","","2019-05-09 00:00:00","TG:1904161202243744","AUTO","0","0000000078E81881","1989398233","","0","",""
"BP2019-0356","FIRE DISTRICT FEE FORM","2019-04-25 00:00:00","PERMIT TECH","APPROVED","2019-05-30 00:00:00","(5/30/2019 2:08 PM TG)John T","Emailed John T. the forms","","2019-05-09 00:00:00","TG:1904161202253745","AUTO","0","0000000078DB3F66","1989398236","","0","",""
"BP2019-0356","IWM C and D","2019-04-25 00:00:00","IWM REVIEWER","APPROVED","2019-06-04 00:00:00","(4/16/2019 12:12 PM TG)I did","No fees collected; prefab BLD.","","2019-05-09 00:00:00","TG:1904161211543771","COMMERCIAL CYCLE 1","0","000000007917BB61","1989405155","","0","",""
"BP2019-0384","ELECTRICAL CYCLE 1","2019-06-12 00:00:00","BUREAU VERITAS","CORRECTIONS SENT","2019-07-10 00:00:00","","","","2019-07-03 00:00:00","TG:1904231126469584","AUTO","0","000000007B1874BD","1995538709","","0","",""
"BP2019-0384","F-L-S CYCLE 1","2019-06-12 00:00:00","BUREAU VERITAS","CORRECTIONS SENT","2019-07-10 00:00:00","","","","2019-07-03 00:00:00","TG:1904231126469585","AUTO","0","000000007B187516","1995538712","","0","",""
"BP2019-0384","FIRE SITE REVIEW CYCLE 1","2019-06-12 00:00:00","PERMIT TECH","APPROVED","2020-05-12 00:00:00","","","","2019-07-03 00:00:00","TG:1904231126479586","AUTO","0","0000000087E10EA5","1995538715","","0","",""
"BP2019-0384","FIRE DISTRICT FEE FORM","2019-06-12 00:00:00","PERMIT TECH","APPROVED","2020-05-12 00:00:00","","","","2019-07-03 00:00:00","TG:1904231126479587","AUTO","0","0000000087E10EA3","1995538720","","0","",""
"BP2019-0384","PLANNING CYCLE 1","2019-06-12 00:00:00","CHARLIE TSCHUDIN","APPROVED","2019-10-01 00:00:00","","","","2019-07-03 00:00:00","TG:1904231126479589","AUTO","0","000000007F6FAEEC","1995538726","","0","",""
"BP2019-0384","PLUMBING CYCLE 1","2019-06-12 00:00:00","BUREAU VERITAS","CORRECTIONS SENT","2019-07-10 00:00:00","","","","2019-07-03 00:00:00","TG:1904231126479590","AUTO","0","000000007B187564","1995538729","","0","",""
"BP2019-0384","PW CYCLE 1","2019-06-12 00:00:00","PUBLIC WORKS REVIEWER","APPROVED","2019-06-26 00:00:00","","","","2019-07-03 00:00:00","TG:1904231126479591","AUTO","0","000000007A55A937","1995538732","","0","",""
"BP2019-0384","SCHOOL DISTRICT FEE FORM","2019-06-12 00:00:00","PERMIT TECH","","","","","","2019-07-03 00:00:00","TG:1904231126479592","AUTO","0","0000000079B35131","1995538735","","0","",""
"BP2019-0384","STRUCTURAL CYCLE 1","2019-06-12 00:00:00","BUREAU VERITAS","CORRECTIONS SENT","2019-07-10 00:00:00","","","","2019-07-03 00:00:00","TG:1904231126479593","AUTO","0","000000007B1875A8","1995538738","","0","",""
"BP2019-0384","ENVIRONMENTAL HEALTH CYCLE 1","2019-06-12 00:00:00","SUZIE DAWLEY","APPROVED","2019-07-05 00:00:00","(6/10/2019 4:02 PM TG)The ow","","","2019-07-03 00:00:00","TG:1906100128131716","COMMERCIAL CYCLE 1","0","00000000857982AF","2036720214","","0","",""
"BP2019-0384","IWM C and D","2019-06-12 00:00:00","IWM REVIEWER","APPROVED","2019-10-28 00:00:00","(6/10/2019 4:03 PM TG)The ow","","","2019-07-03 00:00:00","TG:1906100128141717","COMMERCIAL CYCLE 1","0","0000000080F812AF","2036720217","","0","",""
"BP2019-0589","ENVIRONMENTAL HEALTH CYCLE 1","","ENV ADMIN","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215206882","AUTO","0","0000000086CCA1E2","2040767781","","0","",""
"BP2019-0589","FIRE SPRINK CYCLE 1","","UNASSIGNED BLDG","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215216883","AUTO","0","0000000086CCA1EE","2040767784","","0","",""
"BP2019-0589","FIRE ALARM CYCLE 1","","UNASSIGNED BLDG","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215216884","AUTO","0","0000000086CCA1E6","2040767787","","0","",""
"BP2019-0589","PW CYCLE 1","","PUBLIC WORKS REVIEWER","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215216885","AUTO","0","0000000086CCA1F6","2040767790","","0","",""
"BP2019-0589","ELECTRICAL CYCLE 1","","UNASSIGNED BLDG","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215216886","AUTO","0","0000000086CCA1E0","2040767793","","0","",""
"BP2019-0589","F-L-S CYCLE 1","","UNASSIGNED BLDG","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215216887","AUTO","0","0000000086CCA1E4","2040767798","","0","",""
"BP2019-0589","FIRE CODE CYCLE 1","","UNASSIGNED BLDG","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215216888","AUTO","0","0000000086CCA1E8","2040767801","","0","",""
"BP2019-0589","FIRE SITE REVIEW CYCLE 1","","PERMIT TECH","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215216889","AUTO","0","0000000086CCA1EC","2040767806","","0","",""
"BP2019-0589","MECHANICAL CYCLE 1","","UNASSIGNED BLDG","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215226890","AUTO","0","0000000086CCA1F0","2040767809","","0","",""
"BP2019-0589","PLANNING CYCLE 1","","CHARLIE TSCHUDIN","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215226891","AUTO","0","0000000086CCA1F2","2040767812","","0","",""
"BP2019-0589","PLUMBING CYCLE 1","","UNASSIGNED BLDG","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215226892","AUTO","0","0000000086CCA1F4","2040767815","","0","",""
"BP2019-0589","STRUCTURAL CYCLE 1","","UNASSIGNED BLDG","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215226893","AUTO","0","0000000086CCA1FA","2040767818","","0","",""
"BP2019-0589","SCHOOL DISTRICT FEE FORM","","PERMIT TECH","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215226894","AUTO","0","0000000086CCA1F8","2040767821","","0","",""
"BP2019-0589","FIRE DISTRICT FEE FORM","","PERMIT TECH","","","","VOIDED (TG 6/13/2019)","","","TG:1906130215226895","AUTO","0","0000000086CCA1EA","2040767826","","0","",""
"BP2019-0615","ELECTRICAL CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1906180318031941","AUTO","0","0000000079D8A07C","2044237934","","0","",""
"BP2019-0615","ENVIRONMENTAL HEALTH CYCLE 1","","ENV ADMIN","","","","","","","TG:1906180318031942","AUTO","0","0000000079D8A07E","2044237937","","0","",""
"BP2019-0615","F-L-S CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1906180318031943","AUTO","0","0000000079D8A080","2044237940","","0","",""
"BP2019-0615","FIRE DISTRICT FEE FORM","","PERMIT TECH","","","","","","","TG:1906180318031944","AUTO","0","0000000079D8A082","2044237943","","0","",""
"BP2019-0615","FIRE SITE REVIEW CYCLE 1","","PERMIT TECH","","","","","","","TG:1906180318041945","AUTO","0","0000000079D8A088","2044237946","","0","",""
"BP2019-0615","FIRE SPRINK CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1906180318041946","AUTO","0","0000000079D8A131","2044237949","","0","",""
"BP2019-0615","IWM C and D","","IWM REVIEWER","","","","","","","TG:1906180318041947","AUTO","0","0000000079D8A133","2044237952","","0","",""
"BP2019-0615","MECHANICAL CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1906180318041948","AUTO","0","0000000079D8A135","2044237955","","0","",""
"BP2019-0615","PLANNING CYCLE 1","","CHARLIE TSCHUDIN","","","","","","","TG:1906180318041949","AUTO","0","0000000079D8A137","2044237960","","0","",""
"BP2019-0615","PLUMBING CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1906180318041950","AUTO","0","0000000079D8A139","2044237963","","0","",""
"BP2019-0615","PW CYCLE 1","","PUBLIC WORKS REVIEWER","","","","","","","TG:1906180318051951","AUTO","0","0000000079D8A13B","2044237966","","0","",""
"BP2019-0615","SCHOOL DISTRICT FEE FORM","","PERMIT TECH","","","","","","","TG:1906180318051952","AUTO","0","0000000079D8A13D","2044237969","","0","",""
"BP2019-0615","STRUCTURAL CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1906180318051953","AUTO","0","0000000079D8A13F","2044237972","","0","",""
"BP2019-0671","FIRE DISTRICT FEE FORM","2019-07-01 00:00:00","PERMIT TECH","APPROVED","2019-07-11 00:00:00","","Routed to Roy @ counter","","2019-07-23 00:00:00","TG:1907010914284327","AUTO","0","000000007B2021DA","2056347069","","0","",""
"BP2019-0671","SCHOOL DISTRICT FEE FORM","2019-07-01 00:00:00","PERMIT TECH","APPROVED","2019-08-08 00:00:00","","Routed to Roy @ counter","","2019-07-23 00:00:00","TG:1907010914284328","AUTO","0","000000007C9BDA0B","2056347072","","0","",""
"BP2019-0671","IWM C and D","2019-07-01 00:00:00","PAMELA HEDRICK","APPROVED","2019-07-02 00:00:00","(7/2/2019 10:22 AM PH)save a","see notes","","2019-07-23 00:00:00","TG:1907010914294329","AUTO","0","000000007AB0A226","2056347077","","0","",""
"BP2019-0671","RESIDENTIAL CYCLE 1","2019-07-01 00:00:00","SCOTT DOOLITTLE","APPROVED","2019-07-11 00:00:00","(7/1/2019 9:50 AM TG)I gave ","","","2019-07-23 00:00:00","TG:1907010914294330","AUTO","0","000000007B237F35","2056347080","","0","",""
"BP2019-0671","PW CYCLE 1","2019-07-01 00:00:00","PUBLIC WORKS REVIEWER","CORRECTIONS SENT","2019-07-11 00:00:00","","","","2019-07-23 00:00:00","TG:1907010914294331","AUTO","0","000000007B1FC43B","2056347083","","0","",""
"BP2019-0671","INCLUSIONARY HOUSING","2019-07-01 00:00:00","CHARLIE TSCHUDIN","APPROVED","2019-07-08 00:00:00","(7/8/2019 2:50 PM CTS)Cost p","fees apply","","2019-07-20 00:00:00","TG:1907010914294332","AUTO","0","000000007AF9FD4B","2056347086","","0","",""
"BP2019-0671","FIRE ALARM CYCLE 1","2022-06-13 00:00:00","EAST DAVIS FPD","APPROVED","2022-06-14 00:00:00","(7/10/2019 1:22 PM SD)Deferr","Deferred","","2022-06-13 00:00:00","TG:1907010914294333","AUTO","0","00000000AB8B7433","2056347089","","0","",""
"BP2019-0671","FIRE SPRINK CYCLE 1","2022-06-13 00:00:00","EAST DAVIS FPD","APPROVED","2022-06-14 00:00:00","(7/10/2019 1:22 PM SD)Deferr","Deferred","","2022-06-13 00:00:00","TG:1907010914304334","AUTO","0","00000000AB8B7435","2056347092","","0","",""
"BP2019-0671","ENVIRONMENTAL HEALTH CYCLE 1","2019-07-01 00:00:00","ENV ADMIN","","","(7/1/2019 9:29 AM TG)EL MACE","VOIDED (TG 7/1/2019)","","2019-07-23 00:00:00","TG:1907010914304335","AUTO","0","000000007A922076","2056347097","","0","",""
"BP2019-0671","FIRE SITE REVIEW CYCLE 1","2019-07-01 00:00:00","EAST DAVIS FPD","APPROVED","2019-07-11 00:00:00","","","","2019-07-23 00:00:00","TG:1907010914304336","AUTO","0","000000007B2021DC","2056347100","","0","",""
"BP2019-0671","PLANNING CYCLE 1","2019-07-01 00:00:00","CHARLIE TSCHUDIN","APPROVED","2019-07-08 00:00:00","","","","2019-07-23 00:00:00","TG:1907010914304337","AUTO","0","000000007AFA0157","2056347103","","0","",""
"BP2019-0746","ENVIRONMENTAL HEALTH CYCLE 1","2019-07-26 00:00:00","ENV ADMIN","","","","VOIDED (TG 7/26/2019)","","2019-08-16 00:00:00","TG:1907260121313603","AUTO","0","000000007BE09541","2078315727","","0","",""
"BP2019-0746","ADDRESSING","2019-07-26 00:00:00","PERMIT TECH","","","","VOIDED (TG 7/26/2019)","","","TG:1907260121323604","AUTO","0","000000007BE09549","2078315730","","0","",""
"BP2019-0746","FIRE DISTRICT FEE FORM","2019-07-26 00:00:00","PERMIT TECH","","","","VOIDED (TG 7/26/2019)","","2019-08-16 00:00:00","TG:1907260121323605","AUTO","0","000000007BE0954B","2078315733","","0","",""
"BP2019-0746","FIRE SITE REVIEW CYCLE 1","2019-07-26 00:00:00","PERMIT TECH","","","","VOIDED (TG 7/26/2019)","","2019-08-16 00:00:00","TG:1907260121323606","AUTO","0","000000007BE0954F","2078315736","","0","",""
"BP2019-0746","FIRE SPRINK CYCLE 1","2019-07-26 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 7/26/2019)","","2019-08-16 00:00:00","TG:1907260121323607","AUTO","0","000000007BE09553","2078315739","","0","",""
"BP2019-0746","PLANNING CYCLE 1","2019-07-26 00:00:00","CHARLIE TSCHUDIN","","","","VOIDED (TG 7/26/2019)","","2019-08-16 00:00:00","TG:1907260121323608","AUTO","0","000000007BE09559","2078315742","","0","",""
"BP2019-0746","PW CYCLE 1","2019-07-26 00:00:00","PUBLIC WORKS REVIEWER","","","","VOIDED (TG 7/26/2019)","","2019-08-16 00:00:00","TG:1907260121323609","AUTO","0","000000007BE0955B","2078315745","","0","",""
"BP2019-0746","RESIDENTIAL CYCLE 1","2019-07-26 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 7/26/2019)","","2019-08-16 00:00:00","TG:1907260121333610","AUTO","0","000000007BE09565","2078315748","","0","",""
"BP2019-0746","SCHOOL DISTRICT FEE FORM","2019-07-26 00:00:00","PERMIT TECH","","","","VOIDED (TG 7/26/2019)","","2019-08-16 00:00:00","TG:1907260121333611","AUTO","0","000000007BE0956B","2078315751","","0","",""
"BP2019-0323","REVISION CYCLE 1","2019-08-14 00:00:00","SCOTT DOOLITTLE","APPROVED","2019-08-14 00:00:00","","Per Scott OTC","","2019-08-28 00:00:00","TG:1908140210380693","ALL","0","000000007CEB8A9D","2095677350","","0","",""
"FE2019-0604","ADDRESSING","2019-08-22 00:00:00","PERMIT TECH","APPROVED","2019-08-26 00:00:00","(8/26/2019 2:04 PM TG)Assign","On Tracy's Desk","","2019-08-29 00:00:00","TG:1908220836068156","ALL","0","000000007D861D7C","2103482695","","0","",""
"BP2019-0868","RESIDENTIAL CYCLE 1","2019-08-26 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 8/26/2019)","","2019-09-17 00:00:00","TG:1908260315101643","AUTO","0","000000007D8A045B","2106196971","","0","",""
"BP2019-0890","IWM C and D","","IWM REVIEWER","","","","","","","TG:1909031041177163","AUTO","0","000000007DEE099B","2112750080","","0","",""
"BP2019-0890","PW CYCLE 1","","PUBLIC WORKS REVIEWER","","","","","","","TG:1909031041187164","AUTO","0","000000007DEE25C1","2112750084","","0","",""
"BP2019-0890","ENVIRONMENTAL HEALTH CYCLE 1","","ENV ADMIN","","","","","","","TG:1909031041187165","AUTO","0","000000007DEE25B9","2112750087","","0","",""
"BP2019-0890","RESIDENTIAL CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1909031041187166","AUTO","0","000000007DEE25C3","2112750096","","0","",""
"BP2019-0890","PLANNING CYCLE 1","","CHARLIE TSCHUDIN","","","","","","","TG:1909031041187167","AUTO","0","000000007DEE25BF","2112750101","","0","",""
"BP2019-0890","FIRE SITE REVIEW CYCLE 1","","PERMIT TECH","","","","","","","TG:1909031041187168","AUTO","0","000000007DEE25BD","2112750104","","0","",""
"BP2019-0890","FIRE DISTRICT FEE FORM","","PERMIT TECH","","","","","","","TG:1909031041187169","AUTO","0","000000007DEE25BB","2112750107","","0","",""
"BP2019-0890","SCHOOL DISTRICT FEE FORM","","PERMIT TECH","","","","","","","TG:1909031041197170","AUTO","0","000000007DEE25C5","2112750110","","0","",""
"BP2019-0485","STRUCTURAL CYCLE 3","2019-09-09 00:00:00","BUREAU VERITAS","APPROVED","2019-09-30 00:00:00","","","","2019-09-16 00:00:00","TG:1909090940231923","COMMERCIAL CYCLE 3","0","000000007F63D4F8","2118247276","","0","",""
"BP2019-0968","ENVIRONMENTAL HEALTH CYCLE 1","","ENV ADMIN","","","","","","","TG:1909180218433684","AUTO","0","000000007ED99E97","2128190890","","0","",""
"BP2019-0968","ELECTRICAL CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1909180218433685","AUTO","0","000000007ED99E99","2128190895","","0","",""
"BP2019-0968","FLOOD ZONE REVIEW","","SCOTT DOOLITTLE","","","","","","","TG:1909180219573697","COMMERCIAL CYCLE 1","0","000000007ED99EA9","2128191130","","0","",""
"BP2019-0968","YSAQMD","","YSAQMD","","","","","","","TG:1909180219573698","COMMERCIAL CYCLE 1","0","000000007ED99EAB","2128191133","","0","",""
"BP2019-0965","STRUCTURAL CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1909181024023112","COMMERCIAL CYCLE 1","0","000000007F72CDDB","2127866174","","0","",""
"BP2019-0976","FIRE SITE REVIEW CYCLE 1","2019-09-20 00:00:00","PERMIT TECH","","","","VOIDED (TG 9/20/2019)","","2019-10-11 00:00:00","TG:1909201058215392","AUTO","0","000000007EF3F196","2129911388","","0","",""
"BP2019-0976","ENVIRONMENTAL HEALTH CYCLE 1","2019-09-20 00:00:00","ENV ADMIN","","","","VOIDED (TG 9/20/2019)","","2019-10-11 00:00:00","TG:1909201058215393","AUTO","0","000000007EF3F186","2129911391","","0","",""
"BP2019-0976","YSAQMD","2019-09-20 00:00:00","YSAQMD","","","","VOIDED (TG 9/20/2019)","","2019-10-10 00:00:00","TG:1909201058225394","AUTO","0","000000007EF3F1AA","2129911394","","0","",""
"BP2019-0976","ELECTRICAL CYCLE 1","2019-09-20 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 9/20/2019)","","2019-10-11 00:00:00","TG:1909201058225395","AUTO","0","000000007EF3F17E","2129911397","","0","",""
"BP2019-0976","F-L-S CYCLE 1","2019-09-20 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 9/20/2019)","","2019-10-11 00:00:00","TG:1909201058225396","AUTO","0","000000007EF3F190","2129911400","","0","",""
"BP2019-0976","MECHANICAL CYCLE 1","2019-09-20 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 9/20/2019)","","2019-10-11 00:00:00","TG:1909201058225397","AUTO","0","000000007EF3F198","2129911403","","0","",""
"BP2019-0976","PLANNING CYCLE 1","2019-09-20 00:00:00","CHARLIE TSCHUDIN","","","","VOIDED (TG 9/20/2019)","","2019-10-11 00:00:00","TG:1909201058225398","AUTO","0","000000007EF3F19C","2129911408","","0","",""
"BP2019-0976","PLUMBING CYCLE 1","2019-09-20 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 9/20/2019)","","2019-10-11 00:00:00","TG:1909201058225399","AUTO","0","000000007EF3F1A2","2129911411","","0","",""
"BP2019-0976","STRUCTURAL CYCLE 1","2019-09-20 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 9/20/2019)","","2019-10-11 00:00:00","TG:1909201058225400","AUTO","0","000000007EF3F1A4","2129911416","","0","",""
"BP2019-0980","ENVIRONMENTAL HEALTH CYCLE 1","2019-09-23 00:00:00","ENV ADMIN","","","","VOIDED (TG 9/23/2019)","","2019-10-12 00:00:00","TG:1909230136486430","AUTO","0","000000007F066B23","2131126467","","0","",""
"BP2019-0980","FIRE DISTRICT FEE FORM","2019-09-23 00:00:00","PERMIT TECH","","","","VOIDED (TG 9/23/2019)","","2019-10-12 00:00:00","TG:1909230136486432","AUTO","0","000000007F066B27","2131126475","","0","",""
"BP2019-0980","FIRE SITE REVIEW CYCLE 1","2019-09-23 00:00:00","PERMIT TECH","","","","VOIDED (TG 9/23/2019)","","2019-10-12 00:00:00","TG:1909230136496433","AUTO","0","000000007F066B2B","2131126478","","0","",""
"BP2019-0980","FIRE SPRINK CYCLE 1","2019-09-23 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 9/23/2019)","","2019-10-12 00:00:00","TG:1909230136496434","AUTO","0","000000007F066B2F","2131126481","","0","",""
"BP2019-0980","PLANNING CYCLE 1","2019-09-23 00:00:00","CHARLIE TSCHUDIN","","","","VOIDED (TG 9/23/2019)","","2019-10-12 00:00:00","TG:1909230136496435","AUTO","0","000000007F066B31","2131126484","","0","",""
"BP2019-0980","PW CYCLE 1","2019-09-23 00:00:00","PUBLIC WORKS REVIEWER","","","","VOIDED (TG 9/23/2019)","","2019-10-12 00:00:00","TG:1909230136496436","AUTO","0","000000007F066B37","2131126487","","0","",""
"BP2019-0980","RESIDENTIAL CYCLE 1","2019-09-23 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 9/23/2019)","","2019-10-12 00:00:00","TG:1909230136496437","AUTO","0","000000007F066B41","2131126490","","0","",""
"BP2019-0980","SCHOOL DISTRICT FEE FORM","2019-09-23 00:00:00","PERMIT TECH","","","","VOIDED (TG 9/23/2019)","","2019-10-12 00:00:00","TG:1909230136496438","AUTO","0","000000007F066B43","2131126495","","0","",""
"FE2019-0649","ADDRESSING","2019-09-25 00:00:00","PERMIT TECH","","","(9/25/2019 9:41 AM TG)Fee pa","","","","TG:1909250940557861","ALL","0","000000007F1EB021","2132717209","","0","",""
"BP2019-0990","ENVIRONMENTAL HEALTH CYCLE 1","2019-09-27 00:00:00","ENV ADMIN","","","","VOIDED (TG 9/27/2019)","","2019-10-18 00:00:00","TG:1909270117279988","AUTO","0","000000007F458819","2135263085","","0","",""
"BP2019-0990","STRUCTURAL CYCLE 1","2019-09-27 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 9/27/2019)","","2019-10-18 00:00:00","TG:1909270117279989","AUTO","0","000000007F45881D","2135263088","","0","",""
"BP2019-0990","YSAQMD","2019-09-27 00:00:00","YSAQMD","","","","VOIDED (TG 9/27/2019)","","2019-10-17 00:00:00","TG:1909270117279990","AUTO","0","000000007F45881F","2135263091","","0","",""
"BP2019-0990","PW CYCLE 1","2019-09-27 00:00:00","PUBLIC WORKS REVIEWER","","","","VOIDED (TG 9/27/2019)","","2019-10-18 00:00:00","TG:1909270117279991","AUTO","0","000000007F458821","2135263094","","0","",""
"BP2019-0992","ENVIRONMENTAL HEALTH CYCLE 1","","ENV ADMIN","","","","","","","TG:1909270149390115","AUTO","0","000000007FEA7803","2135269285","","0","",""
"BP2019-0992","STRUCTURAL CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1909270149390116","AUTO","0","000000007FEA7807","2135269286","","0","",""
"BP2019-0992","YSAQMD","","YSAQMD","","","","","","","TG:1909270149390117","AUTO","0","000000007FEA7809","2135269287","","0","",""
"BP2019-0992","PW CYCLE 1","","PUBLIC WORKS REVIEWER","","","","","","","TG:1909270149390118","AUTO","0","000000007FEA7805","2135269288","","0","",""
"FE2019-0654","ADDRESSING","2019-10-02 00:00:00","PERMIT TECH","APPROVED","2019-10-02 00:00:00","","28892 CR 4, Dunnigan, CA","","","TG:1910020857343337","ALL","0","000000007F8262AA","2139250784","","0","",""
"BP2019-1020","RESIDENTIAL CYCLE 1","2019-10-04 00:00:00","UNASSIGNED BLDG","","","","VOIDED (TG 10/4/2019)","","2019-10-25 00:00:00","TG:1910040113326691","AUTO","0","000000007FA89B2D","2141753250","","0","",""
"BP2019-1026","YSAQMD","2019-10-08 00:00:00","YSAQMD","","","","VOIDED (TG 10/8/2019)","","2019-10-26 00:00:00","TG:1910080146098629","AUTO","0","000000007FE102BB","2145451954","","0","",""
"BP2019-1027","RESIDENTIAL CYCLE 1","","UNASSIGNED BLDG","","","","","","","TG:1910080354488928","AUTO","0","000000007FEA8FBC","2145558028","","0","",""
"BP2019-1027","ENVIRONMENTAL HEALTH CYCLE 1","","ENV ADMIN","","","","","","","TG:1910080354488929","AUTO","0","000000007FEA8FB4","2145558031","","0","",""
"BP2019-1027","IWM-DEMO","","IWM REVIEWER","","","","","","","TG:1910080354498930","AUTO","0","000000007FEA8FB6","2145558034","","0","",""
"BP2019-1027","PW CYCLE 1","","PUBLIC WORKS REVIEWER","","","","","","","TG:1910080354498931","AUTO","0","000000007FEA8FB8","2145558037","","0","",""
"BP2019-1027","YSAQMD","","YSAQMD","","","","","","","TG:1910080354498932","AUTO","0","000000007FEA8FBE","2145558040","","0","",""
"BP2019-1025","ENVIRONMENTAL HEALTH CYCLE 1","2019-10-08 00:00:00","LIA SHREWSBURY","APPROVED","2019-10-17 00:00:00","(10/9/2019 9:03 AM WYF)FA191","See notes","","2019-10-29 00:00:00","TG:1910081135418384","AUTO","0","00000000805EC1FF","2145120172","","0","",""
"BP2019-1025","ELECTRICAL CYCLE 1","2019-10-08 00:00:00","SCOTT DOOLITTLE","APPROVED","2019-10-14 00:00:00","","","","2019-10-29 00:00:00","TG:1910081135418385","AUTO","0","00000000802A863E","2145120175","","0","",""
