"BUSINESS_NO","COMPANY","MAIL_ADDRESS1","MAIL_ADDRESS2","MAIL_CITY","MAIL_STATE","MAIL_ZIP","LOC_ADDRESS1","LOC_ADDRESS2","LOC_CITY","LOC_STATE","LOC_ZIP","PHONE","FAX","EMERGENCY","BUSINESS_TYPE","SIC_1","SIC_2","SIC_3","OWNERSHIP_TYPE","TAX_ID","RESALE_ID","ST_LIC_NO","ST_LIC_ISS","ST_LIC_EXP","WRKR_COMP","W_COMP_NO","W_COMP_ISS","W_COMP_EXP","NOTES","COMPANY_PRINT_AS","EMPLOYEES","TEXTFIELD1","TEXTFIELD2","TEXTFIELD3","TEXTFIELD4","TEXTFIELD5","TEXTFIELD6","TEXTFIELD7","TEXTFIELD8","CHECKBOX1","CHECKBOX2","CHECKBOX3","CHECKBOX4","CHECKBOX5","CHECKBOX6","CHECKBOX7","CHECKBOX8","TAG","CLASSIFICATION","EMAIL","OWNER_NAME","SITE_STREETID","SITE_NUMBER","SITE_STREETNAME","SITE_UNIT_NO","SITE_CITY","SITE_STATE","SITE_ZIP","SITE_ALTERNATE_ID","SITE_GEOTYPE","SITE_APN","SITE_LOT_NO","SITE_BLOCK","SITE_TRACT","SITE_SUBDIVISION","SITE_DESCRIPTION","LIAB_CARRIER","LIAB_NO","LIAB_ISS","LIAB_EXP","DEFAULT_INSPECTOR","LOCKID","RECORDID","LOC_RECORDID","DEPOSITTYPE","HISTORICAL_APN","BUSINESS_SUBTYPE","FEES_CHARGED","FEES_PAID","BALANCE_DUE","REFERENCE_NO","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"2040","WILCARE LLC","P.O. BOX 1044","","WOODLAND","CA","95776     ","201 SCHUERLE ST.","","WOODLAND","CA","95695     ","5306688070","","","NOT IN UNINCORP","3711      ","","","LIMITED LIABILITY CORPORATION","","","2040","1995-08-03 00:00:00","","","","","","NON-EMERGENCY WHEELCHAIR TRANSPORT","","0","","","","","","","","","N","Y","","","","","","","","","","WILMA PASSMORE","","201","SCHUERLE ST.","","WOODLAND","CA","95695     ","","","","","","","","","","","","","","","YOLO:110201154710459","","","","","73","73","","","0","000000000AE2D64B","",""
"3806","A & K ROOFING","339 SHOVELLER DR.","","SUISUN","CA","94585     ","339 SHOVELLER DR.","","SUISUN","CA","94585     ","7074251871","","","NOT IN UNINCORP","1761      ","","","SOLE PROPRIETOR","","","3806","2000-11-22 00:00:00","","","","","","ROOFING","","6","","","","","","","","","N","N","","","","","","","","","","DON KANNE","","339","SHOVELLER DR.","","SUISUN","CA","94585     ","","","","","","","","","","","","","","","YOLO:11020115471046","","","","","90","90","","","0","000000000BB56E74","",""
"1024","CORNER STORE, THE","P. O. BOX 27","","GUINDA","CA","95637     ","7530 STATE HIGHWAY 16","","GUINDA","CA","95637     ","5307963770","","","COUNTY COMMERCIAL","5411      ","","","SOLE PROPRIETORSHIP","","","1024","1985-01-18 00:00:00","","","","","","Grocery Store","","1","","","","","","","","","N","Y","","","","","","","","","","RICHARD E. DRAKE","","7530","STATE HIGHWAY 16","","GUINDA","CA","95637     ","","","060141001","","","","","","","","","","","","YOLO:110201154710460","YOLO:11021013292236693","","","","404.5","404.5","0","","0","00000000241DC9CE","",""
"2064","JOHN'S HANDYMAN SERVICE","P.O. BOX 267","","ESPARTO","CA","95627    ","17817 TUTT STREET","","MADISON","CA","95653    ","9166616870","","","HOME OCCUPATION","7699      ","","","SOLE PROPRIETORSHIP","","","2064","1988-02-26 00:00:00","","","","","","HANDYMAN SERVICE, ELECTRICAL, CARPENTRY, ROOFS, PLUMBING & REMODELS, REPAIRS OF ALL KINDS","","1","RUDOLPH","","","","","","","","N","N","","","","","","","","","","JOHN BUCK","","17817","TUTT STREET","","MADISON","CA","95653    ","","","049446018","","","","","","","","","","","","YOLO:110201154710461","YOLO:11021013292231419","","","","0","","","","0","000000008CDFF4EE","",""
"1194","JONAS CONSTRUCTION","P.O. BOX 4848","","DAVIS","CA","95617    ","1230 CUNNINGHAM DR","","DIXON","CA","95620    ","9166786601","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETORSHIP","","","1194","1994-06-20 00:00:00","","","","","","GENERAL CONTRACTING, REMODELS, & NEW CONSTRUCTION.","","2","","","","","","","","","N","N","","","","","","","","","","STEPHEN JONAS","","1230","CUNNINGHAM DR","","DIXON","CA","95620    ","","","","","","","","","","","","","","","YOLO:110201154710462","","","","","0","","","","0","000000008565143D","",""
"1305","PRODUCE TECHNOLOGIES, INC.","20200B CO. RD. 103","","WOODLAND","CA","95695    ","20200B CO. RD. 103","","WOODLAND","CA","95695    ","9166691652","","","HOME OCCUPATION","5148      ","","","CORPORATION","","","1305","1995-02-22 00:00:00","","","","","","PRODUCE BROKERAGE, SUPPLY WHOLESALE STORES W/ FRESH FRUITS & VEGETABLES","","0","CO. RD. 25","","","","","","","","N","Y","","","","","","","","","","ELEFTHERIOS EFSTRATIS","","20200B","CO. RD. 103","","WOODLAND","CA","95695    ","","","042030091","","","","","","","","","","","","YOLO:110201154710463","","","","","50","50","","","0","0000000048A1A03B","",""
"2374","California Motel","P.O. BOX 398","","DUNNIGAN","CA","95937     ","4930 COUNTY ROAD 99W","","DUNNIGAN","CA","95937     ","5307240217","","","COUNTY COMMERCIAL","7011      ","","","SOLE PROPRIETORSHIP","","","2374","1991-07-08 00:00:00","","","","","","Retail business/motel room rental","","0","CO.RD. 8","R1","","","","","","","N","Y","","","","","","","","","","HUGO ACOSTA","","4930","COUNTY ROAD 99W","","DUNNIGAN","CA","95937     ","","","052030008","","","","","","","","","","","","YOLO:110201154710465","YOLO:11021013292232824","","","","853.13999999999999","853.13999999999999","0","","0","000000009B98D726","",""
"2164","OLD GREEN GO FARM, THE","P.O. BOX 136","","GUINDA","CA","95637    ","14845 CO. RD. 42","","GUINDA","CA","95637    ","9167963855","","","HOME OCCUPATION","173       ","","","SOLE PROPRIETOR","","","2164","1989-03-16 00:00:00","","","","","","FARMING ALMONDS & FRUIT TREES","","2","ST.HWY. 16","","","","","","","","N","N","","","","","","","","","","WILLIAM BAKER","","14845","CO. RD. 42","","GUINDA","CA","95637    ","","","060220042","","","","","","","","","","","","YOLO:110201154710466","YOLO:11021013292236859","","","","50","","","","","0000000000269F08","",""
"2260","MCLEMORE, CECIL","P.O. BOX 30","","BROOKS","CA","95606    ","255 W. COURT ST","","WOODLAND","CA","95695    ","9167874110","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETOR","","","2260","1993-11-12 00:00:00","","","","","","GENERAL CONTRACTOR","","0","","","","","","","","","N","Y","","","","","","","","","","CECIL MCLEMORE","","255","W. COURT ST","","WOODLAND","CA","95695    ","","","049352013","","","","","","","","","","","","YOLO:110201154710467","","","","","75","75","","","0","000000000BD2D829","",""
"1266","MARTIN BROS., INC.","27909 MACE BLVD.","","DAVIS","CA","95616    ","27909 MACE BLVD.","","DAVIS","CA","95616    ","9167535675","","","COUNTY COMMERCIAL","119       ","","","CORPORATION","","","1266","1985-04-30 00:00:00","","","","","","CROP FARMING, GRAIN DRYING, WEIGH SCALES, AIRSTRIP, REPAIR SHOP, RENT EQUIP., RETAIL FERTILIZER & CHEM.SALES","","21","MONTGOMERY RD.","","","","","","","","N","N","","","","","","","","","","RICHARD MARTIN","","27909","MACE BLVD.","","DAVIS","CA","95616    ","","","033110004","","","","","","","","","","","","YOLO:110201154710468","YOLO:1102101329228996","","","","0","","","","","0000000000269D86","",""
"2271","MEDICAL LEGAL ASSOCIATES","P.O. BOX 831","","DAVIS","CA","95617    ","26570 CASSIDY LANE","","DAVIS","CA","95616    ","9167531399","","","HOME OCCUPATION","8111      ","","","SOLE PROPRIETOR","","","2271","1990-06-28 00:00:00","","","","","","MEDICAL LEGAL CONSULTING AT CLIENT'S PREMISES.","","1","CO RD 32","","","","","","","","N","N","","","","","","","","","","JANET RUDISILL","","26570","CASSIDY LANE","","DAVIS","CA","95616    ","","","037120016","","","","","","","","","","","","YOLO:110201154710469","YOLO:11021013292216743","","","","0","","","","","0000000000269F50","",""
"3807","MIKE E. CAMPBELL CONSTRUCTION INC.","2637 REGATTA LANE","","DAVIS","CA","95616     ","2637 REGATTA LANE","","DAVIS","CA","95616     ","5307532350","","","NOT IN UNINCORP","1521      ","","","CORPORATION","","","3807","2000-12-04 00:00:00","","","","","","Residential construction & remodels(2/17/2011 11:40 AM AT)CANCEL PER RENEWAL FORM 01/26/2011","","0","","","","","","","","","N","Y","","","","","","","","","","MIKE E. CAMPBELL CONSTRUCTION ","","2637","REGATTA LANE","","DAVIS","CA","95616     ","","","","","","","","","","","","","","","YOLO:11020115471047","","","","","127","127","","","0","00000000002E2C2A","",""
"2084","METRO AUTO CRUCHING","19389 CO. RD. 102","","WOODLAND","CA","95776    ","19389 CO. RD. 102","","WOODLAND","CA","95776    ","9166629243","","","COUNTY COMMERCIAL","1796      ","","","PARTNERSHIP","","","2084","1993-10-29 00:00:00","","","","","","PORTABLE AUTO BODY CRUSHER, TRAVEL FROM DISMANTLING YARD TO YARD. THIS IS HOME BASE FOR EQUIPMENT.","","0","GIBSON RD.","","","","","","","","N","N","","","","","","","","","","DWIGHT MEDDOCK","","19389","CO. RD. 102","","WOODLAND","CA","95776    ","","","042010037","","","","","","","","","","","","YOLO:110201154710470","YOLO:11021013292220620","","","","0","","","","","0000000000269ECC","",""
"2436","MI KREATIONS","P.O. BOX 175","","CLARKSBURG","CA","95612    ","5 SACRAMENTO ST.","","CLARKSBURG","CA","95612    ","9166651327","","","HOME OCCUPATION","5699      ","","","SOLE PROPRIETOR","","","2436","1991-11-12 00:00:00","","","","","","MANUFACTURING TEE SHIRTS, RETAIL TRADE.","","1","NORTH CENTER","","","","","","","","N","N","","","","","","","","","","JUDITH LUKINS","","5","SACRAMENTO ST.","","CLARKSBURG","CA","95612    ","","","043271006","","","","","","","","","","","","YOLO:110201154710471","YOLO:11021013292222600","","","","0","","","","","0000000000269FAF","",""
"2421","YOUNG & MCDOWELL CONTRACTORS","5625 BAMFORD DR.","","SACRAMENTO","CA","95823    ","1344 SHADOWGLEN RD.","","SACRAMENTO","CA","95864    ","9163999650","","","NOT IN UNINCORP","1522      ","","","PARTNERSHIP","","","2421","1994-03-08 00:00:00","","","","","","CONTRACTORS FOR RESIDENTIAL & COMMERCIAL","","0","","","","","","","","","N","Y","","","","","","","","","","THOMAS MCDOWELL","","1344","SHADOWGLEN RD.","","SACRAMENTO","CA","95864    ","","","","","","","","","","","","","","","YOLO:110201154710472","","","","","50","","","","","0000000000269FA9","",""
"2124","MORSE CONSTRUCTION CO.","5429 PALM AVE. STE.A","","SACRAMENTO","CA","95841    ","5429 PALM AVE. STE.A","","SACRAMENTO","CA","95841    ","9163313500","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETORSHIP","","","2124","1994-01-03 00:00:00","","","","","","ADDITIONS & REMODEL RESIDENTIAL CONTRACTOR.","","1","","","","","","","","","N","N","","","","","","","","","","STEPHEN MORSE","","5429","PALM AVE. STE.A","","SACRAMENTO","CA","95841    ","","","","","","","","","","","","","","","YOLO:110201154710473","","","","","0","","","","0","0000000063F5825C","",""
"2396","MYERS CONSTRUCTION","P.O. BOX 931","","WINTERS","CA","95694    ","811 CARRION CIRCLE","","WINTERS","CA","95694    ","9167952349","","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETORSHIP","","","2396","1991-08-09 00:00:00","","","","","","GENERAL BUILDING CONTRACTOR","","1","RAILROAD","","","","","","","","N","N","","","","","","","","","blmyers277@gmail.com","HAL MYERS","","811","CARRION CIRCLE","","WINTERS","CA","95694    ","","","","","","","","","","","","","","","YOLO:110201154710474","","","","","141.80000000000001","141.80000000000001","0","","0","000000009B98D7AC","",""
"2335","NANCY'S DATA SERVICE","P.O. BOX 85","","KNIGHTS LANDING","CA","95645    ","9643 OAK GROVE","","KNIGHTS LANDING","CA","95645    ","9167356305","","","HOME OCCUPATION","7338      ","","","SOLE PROPRIETOR","","","2335","1993-01-06 00:00:00","","","","","","WORD PROCESSING-COMPUTER GRAPHIC IMAGES.TRANSCRIPTIONS & BUSINESS CARDS & FLYERS ON COMPUTER.","","0","NINETH","","","","","","","","N","N","","","","","","","","","","NANCY STEPHENSON","","9643","OAK GROVE","","KNIGHTS LANDING","CA","95645    ","","","056272008","","","","","","","","","","","","YOLO:110201154710475","","","","","0","","","","","0000000000269F7F","",""
"2298","ON THE FLY PRODUCTIONS","24390 AVIATION AVE","","DAVIS","CA","95616    ","24390 AVIATION AVE","","DAVIS","CA","95616    ","9167532651","","","COUNTY COMMERCIAL","7335      ","","","SOLE PROPRIETORSHIP","","","2298","1990-08-01 00:00:00","","","","","","FREEFALL PHOTOGRAPHY","","1","CO. RD. 29","","","","","","","","N","N","","","","","","","","","","CHRISTOPHER CRONKRIGHT","","24390","AVIATION AVE","","DAVIS","CA","95616    ","","","040190006","","","","","","","","","","","","YOLO:110201154710476","YOLO:11021013292219883","","","","0","","","","0","000000000B4A69CF","",""
"2287","BENZICK'S FARRIER SERVICE, DAVE","233 LUZ PLACE","","DAVIS","CA","95616    ","233 LUZ PLACE","","DAVIS","CA","95616    ","5307534745","","","NOT IN UNINCORP","7699      ","","","SOLE PROPRIETOR","","","2287","1990-06-19 00:00:00","","","","","","HORSESHOEING AT VAVIOUS BARNS & PRIVATE RESIDENCES IN YOLO COUNTY, OUT OF TRUCK.","","1","RUSSELL BLVD","","","","","","","","N","Y","","","","","","","","","","DAVE BENZICK","","233","LUZ PLACE","","DAVIS","CA","95616    ","","","","","","","","","","","","","","","YOLO:110201154710477","","","","","60","","","","","0000000000269F5C","",""
"1607","HO HO HEAVEN","23003 COUNTY ROAD 99","","WOODLAND","CA","95695    ","36052 COUNTY ROAD 21","","WOODLAND","CA","95695    ","9166626767","","","COUNTY COMMERCIAL","3999      ","","","SOLE PROPRIETOR","","","1607","1986-02-12 00:00:00","","","","","","CHRISTMAS GIFT SHOP.","","1","","","","","","","","","N","Y","","","","","","","","","","RANDY & JOAN TIMOTHY","","36052","COUNTY ROAD 21","","WOODLAND","CA","95695    ","","","021130034","","","","","","","","","","","","YOLO:110201154710478","","","","","50","","","","","0000000000269E1D","",""
"1221","HORSE QUARTERS, INC.","26479 COUNTY ROAD 96","","DAVIS","CA","95616     ","26479 COUNTY ROAD 96","","DAVIS","CA","95616     ","5307567290","","","COUNTY COMMERCIAL","752       ","","","SOLE PROPRIETORSHIP","","","1221","1985-02-28 00:00:00","","","","","","BOARDING OF PRIVATELY OWNED HORSES.","","2","CO.RD. 31","","","","","","","","N","N","","","","","","","","","","DAVID CARLSON","","26479","COUNTY ROAD 96","","DAVIS","CA","95616     ","","","037080019","","","","","","","","","","","","YOLO:110201154710479","YOLO:11021013292216715","","","","210","210","","","0","000000000CE3B708","",""
"2224","ROUTT ROOFING","8340 SHELDON ROAD","","ELK GROVE","CA","95624    ","8340 SHELDON ROAD","","ELK GROVE","CA","95624    ","9164231288","","","NOT IN UNINCORP","1761      ","","","SOLE PROPRIETOR","","","2224","1995-09-20 00:00:00","","","","","","ROOFING","","4","","","","","","","","","N","Y","","","","","","","","","","C. DAVID ROUTT","","8340","SHELDON ROAD","","ELK GROVE","CA","95624    ","","","","","","","","","","","","","","","YOLO:11020115471048","","","","","60","60","","","0","000000006E3B9BF5","",""
"1926","HORST UPHOLSTERING & WOODWORKING","17823 COUNTY ROAD 97","","WOODLAND","CA","95695    ","17823 COUNTY ROAD 97","","WOODLAND","CA","95695    ","5306614162","","","HOME OCCUPATION","2512      ","","","SOLE PROPRIETOR","","","1926","1994-01-20 00:00:00","","","","","","REUPHOLSTERING & WOOD REPAIRS.","","0","ST. HWY. 16","","","","","","","","N","Y","","","","","","","","","","LESTER HORST","","17823","COUNTY ROAD 97","","WOODLAND","CA","95695    ","","","025160020","","","","","","","","","","","","YOLO:110201154710480","","","","","60","","","","","0000000000269E81","",""
"2889","JAKE'S PLUMBING","319 RUSSELL BLVD.","","DAVIS","CA","95616    ","319 RUSSELL BLVD.","","DAVIS","CA","95616    ","5307535124","","","NOT IN UNINCORP","1711      ","","","SOLE PROPRIETOR","","","2889","1992-08-28 00:00:00","","","","","","SALE, SERVICE, & REPAIR OF PLUMBING PRODUCTS.","","0","OAK AVE.","","","","","","","","N","Y","","","","","","","","","","GARY W. WALGENBACH","","319","RUSSELL BLVD.","","DAVIS","CA","95616    ","","","","","","","","","","","","","","","YOLO:110201154710481","","","","","60","","","","","0000000000269FE8","",""
"1389","WILSON, JAMES H. & ELEANOR O.","36343 COUNTY ROAD 29","","WOODLAND","CA","95695    ","36343 COUNTY ROAD 29","","WOODLAND","CA","95695    ","5306626844","","","HOME OCCUPATION","8999      ","","","SOLE PROPRIETOR","","","1389","1984-12-31 00:00:00","","","","","","TEACHING TOLE & DECORATIVE FOLK ART PAINTING.","","2","CO.RD. 96","","","","","","","","N","Y","","","","","","","","","","JAMES H. WILSON","","36343","COUNTY ROAD 29","","WOODLAND","CA","95695    ","","","040200008","","","","","","","","","","","","YOLO:110201154710482","","","","","60","","","","","0000000000269DD7","",""
"2096","PEDERSEN BOOKKEEPING, JEAN","39909 COUNTY ROAD 17A","","WOODLAND","CA","95695    ","39909 COUNTY ROAD 17A","","WOODLAND","CA","95695    ","5306666060","","","HOME OCCUPATION","8721      ","","","SOLE PROPRIETOR","","","2096","1994-01-03 00:00:00","","","","","","BOOKKEEPING","","0","ST.HWY. 113","","","","","","","","N","Y","","","","","","","","","","JEAN PEDERSEN","","39909","COUNTY ROAD 17A","","WOODLAND","CA","95695    ","","","027170010","","","","","","","","","","","","YOLO:110201154710483","YOLO:1102101329224064","","","","60","60","","","0","000000000AE2D689","",""
"1234","JENKINS RANCH","1320 WILLOW PASS RD, STE. 240","","CONCORD","CA","94520     ","8694 STATE HIGHWAY 16","","BROOKS","CA","95606     ","9256854557","","","COUNTY COMMERCIAL","723       ","","","PARTNERSHIP","","","1234","1985-02-28 00:00:00","","","","","","WALNUT & ALMOND HULLING.","","2","CO.RD. 29","","","","","","","","N","Y","","","","","","","","","","HOWARD & HERB JENKINS","","8694","STATE HIGHWAY 16","","BROOKS","CA","95606     ","","","060060018","","","","","","","","","","","","YOLO:110201154710484","YOLO:11021013292236574","","","","80","80","","","0","00000000B327DAF0","",""
"1235","JENSEN BROS.","16207 JENSEN LN","","ESPARTO","CA","95627     ","16207 JENSEN LN","","ESPARTO","CA","95627     ","5307873403","","","HOME OCCUPATION","5191      ","","","PARTNERSHIP","","","1235","1985-02-28 00:00:00","","","","","","Pesticide Dealer & Gravel Resale.","","0","","","","","","","","","N","Y","","","","","","","","","jensenbros@att.net","GLEN  JENSEN","","16207","JENSEN LN","","ESPARTO","CA","95627     ","","","049140004","","","","","","","","","","","","YOLO:110201154710485","","","","","728.72000000000003","728.72000000000003","0","","0","000000009AAF3CBF","",""
"2206","JMB CONSTRUCTION CO.","32250 SOUTH RIVER ROAD","","CLARKSBURG","CA","95612     ","32250 SOUTH RIVER ROAD","","CLARKSBURG","CA","95612     ","9166652330","","","HOME OCCUPATION","1521      ","","","SOLE PROPRIETOR","","","2206","1989-09-11 00:00:00","","","","","","GENERAL CONSTRUCTION","","0","FREEPORT BRIDGE","","","","","","","","N","Y","","","","","","","","","","JACK BAKER","","32250","SOUTH RIVER ROAD","","CLARKSBURG","CA","95612     ","","","044060017","","","","","","","","","","","","YOLO:110201154710486","YOLO:11021013292222821","","","","80","80","","","0","000000007F069CCA","",""
"2756","HESSELTINE'S TIRE SERVICE, JOE","18890 COUNTY ROAD 94B","","WOODLAND","CA","95695    ","18890 COUNTY ROAD 94B","","WOODLAND","CA","95695    ","5306628863","","","HOME OCCUPATION","7549      ","","","SOLE PROPRIETOR","","","2756","1986-06-03 00:00:00","","","","","","TIRE AND ROAD SERVICE.","","0","CO.RD. 94","","","","","","","","N","Y","","","","","","","","","","JOE HESSELTINE","","18890","COUNTY ROAD 94B","","WOODLAND","CA","95695    ","","","025182008","","","","","","","","","","","","YOLO:110201154710487","YOLO:1102101329222922","","","","60","","","","","0000000000269FC2","",""
"1176","ELIZONDO O INC., JOSE","P.O. BOX 1234","","WOODLAND","CA","95776     ","40799 STATE HIGHWAY 113","","WOODLAND","CA","95695     ","5306623510","","","COUNTY COMMERCIAL","761       ","","","CORPORATION","","","1176","1985-02-28 00:00:00","","","","","","FARM LABOR CONTRACTOR.","","75","ST.HWY. 113","","","","","","","","N","Y","","","","","","","","","","JOSEFINA ELIZONDO","","40799","STATE HIGHWAY 113","","WOODLAND","CA","95695     ","","","056180015","","","","","","","","","","","","YOLO:110201154710488","YOLO:11021013292233665","","","","80","","","","","0000000000269D50","",""
"2086","J.R. ENTERPRISES","P.O. BOX 286","","DUNNIGAN","CA","95937    ","29320 COUNTY ROAD 7A","","DUNNIGAN","CA","95937    ","5307243280","","","COUNTY COMMERCIAL","5012      ","","","CORPORATION","","","2086","1988-02-22 00:00:00","","","","","","TRUCK ACCESSORY/WHOLESALE SALES FOR TRUCKS.","","1","","","","","","","","","N","Y","","","","","","","","","","JAMES ROGERS","","29320","COUNTY ROAD 7A","","DUNNIGAN","CA","95937    ","","","051230006","","","","","","","","","","","","YOLO:110201154710489","","","","","60","60","","","0","000000000AE2D67B","",""
"2023","DYNAMIC ROOFING COMPANY, INC.","2541 GRENNAN CT.","","RANCHO CORDOVA","CA","95742     ","2541 GRENNAN CT.","","RANCHO CORDOVA","CA","95742     ","9166350353","","","NOT IN UNINCORP","1761      ","","","CORPORATION","","","2023","1995-09-21 00:00:00","","","","","","Residential & new construction roofing","","6","","","","","","","","","N","Y","","","","","","","","","","E. FRANK SHOEMAKER","","2541","GRENNAN CT.","","RANCHO CORDOVA","CA","95742     ","","","","","","","","","","","","","","","YOLO:11020115471049","","","","","127","127","","","0","000000000AE2D635","",""
"2208","SWENSON, JON","26575 CASSIDY LANE","","DAVIS","CA","95616    ","26575 CASSIDY LANE","","DAVIS","CA","95616    ","5307563297","","","HOME OCCUPATION","2511      ","","","SOLE PROPRIETOR","","","2208","1989-09-12 00:00:00","","","","","","WOODWORKING, DESIGNS & CONSTRUCTION OF WOOD FURNITURE.","","0","","","","","","","","","N","Y","","","","","","","","","","JON SWENSON","","26575","CASSIDY LANE","","DAVIS","CA","95616    ","","","370120013","","","","","","","","","","","","YOLO:110201154710490","","","","","60","","","","","0000000000269F27","",""
"2924","NICHOLS CONSTRUCTION, M.","1320 VIENTO LANE","","WOODLAND","CA","95695     ","1320 VIENTO LANE","","WOODLAND","CA","95695     ","5306661095","","","NOT IN UNINCORP","1542      ","","","SOLE PROPRIETOR","","","2924","1992-11-19 00:00:00","","","","","","GENERAL BUILDING CONTRACTOR. NEW CONSTR., REMODEL, & LIGHT COMMERCIAL CONST.","","0","GRANADA","","","","","","","","N","Y","","","","","","","","","","MERVIN J. NICHOLS","","1320","VIENTO LANE","","WOODLAND","CA","95695     ","","","006392018","","","","","","","","","","","","YOLO:110201154710491","YOLO:11021013292258963","","","","109","109","","","0","000000007DD70792","",""
"2253","MOLDAVIAN DESIGNS","39629 LARKSPUR PLACE","","DAVIS","CA","95616    ","39629 LARKSPUR PLACE","","DAVIS","CA","95616    ","5307566988","","","HOME OCCUPATION","7389      ","","","SOLE PROPRIETORSHIP","","","2253","1990-03-01 00:00:00","","","","","","INTERIOR DECORATING SERVICES.","","1","FAIRWAY DRIVE","","","","","","","","N","Y","","","","","","","","","","BONNIE WOLSTONCROFT","","39629","LARKSPUR PLACE","","DAVIS","CA","95616    ","","","041170013","","","","","","","","","","","","YOLO:110201154710492","YOLO:11021013292220390","","","","60","60","","","0","00000000208A075C","",""
"1754","MOTION INDUSTRIES, INC.","P.O. BOX 1477","","BIRMINGHAM","AL","35201    ","575 KENTUCKY AVENUE","","WOODLAND","CA","95695    ","2059561122","","","COUNTY COMMERCIAL","5084      ","","","CORPORATION","","","1754","1985-01-01 00:00:00","","","","","","RETAIL TRADE-DISTRIBUTION MACHINE REPLACEMENTS PARTS.","","5","COLLEGE","","","","","","","","N","N","","","","","","","","","","INDUSTRIES,INC. MOTION","","575","KENTUCKY AVENUE","","WOODLAND","CA","95695    ","","","027340021","","","","","","","","","","","","YOLO:110201154710493","YOLO:1102101329224288","","","","50","","","","","0000000000269E46","",""
"2876","ODELL'S PUMP & MOTOR SERVICE, INC","1650 BELL AVE. STE. #140","","SACRAMENTO","CA","95838     ","1650 BELL AVE. STE. #140","","SACRAMENTO","CA","95838     ","9169258508","","","NOT IN UNINCORP","1629      ","","","CORPORATION","","","2876","1992-07-27 00:00:00","","","","","","INSTALLATION & REPAIR OF PUMPS, MOTORS, ELEC. PANELS & WATER RELATED PRODUCTS.","","12","","","","","","","","","N","Y","","","","","","","","","","DALE GRETZINGER","","1650","BELL AVE. STE. #140","","SACRAMENTO","CA","95838     ","","","","","","","","","","","","","","","YOLO:110201154710494","","","","","96","","","","","0000000000269FE5","",""
"2368","PEDROIA & ASSOCIATES REAL ESTATE","1029 VILLAGE CIRCLE","","WINTERS","CA","95694    ","1029 VILLAGE CIRCLE","","WINTERS","CA","95694    ","9167951270","","","NOT IN UNINCORP","6531      ","","","SOLE PROPRIETOR","","","2368","1991-06-11 00:00:00","","","","","","REAL ESTATE OFFICE ADMINISTRATION REALTOR.","","0","","","","","","","","","N","Y","","","","","","","","","","FRANK & BETTY PEDROIA","","1029","VILLAGE CIRCLE","","WINTERS","CA","95694    ","","","003501003","","","","","","","","","","","","YOLO:110201154710497","YOLO:11021013292255718","","","","50","","","","","0000000000269F94","",""
"2448","PETKUS BROTHERS & CO. ","4760 Rocklin Road","","Rocklin","CA","95677","4760 Rocklin Road","","Rocklin,","CA","95677","9166359966","","9166819592","NOT IN UNINCORP","1521      ","","","CORPORATION","","","2448","1992-12-02 00:00:00","","","","","","Construction of sunrooms, patios and remodeling.","PETKUS BROTHERS & CO.","12","670242","B","04/30/2021","","","","","","N","Y","","","","","","","","","keith@petckusbrothers.com","KEVIN  PETKUS","","4760","Rocklin Road","","Rocklin","CA","95677","","","","","","","","","","","","","","","YOLO:110201154710498","","","","","1447.74","1378.02","69.719999999999999","","0","00000000B4B49FBA","",""
"1968","LOPEZ AG SERVICE INC.","P.O. BOX 567","","CLARKSBURG","CA","95612    ","52980 CLARKSBURG RD.","","CLARKSBURG","CA","95612    ","9167441294","","","COUNTY COMMERCIAL","4212      ","","","CORPORATION","","","1968","1995-09-08 00:00:00","","","","","","TRUCKING ORGANIC MANURE, LIME, MULCH TO FARMERS","","2","S. RIVER RD.","","","","","","","","N","Y","","","","","","","","","","AL LOPEZ","","52980","CLARKSBURG RD.","","CLARKSBURG","CA","95612    ","","","043240011","","","","","","","","","","","","YOLO:1102011547105","YOLO:11021013292222505","","","","60","60","","","0","000000000FE5366D","",""
"919","COFFEY & SONS ROOFING CO.","2156 SURREY ROAD","","SACRAMENTO","CA","95815    ","2156 SURREY ROAD","","SACRAMENTO","CA","95815    ","9166464242","","","NOT IN UNINCORP","1761      ","","","SOLE PROPRIETOR","","","919","1995-09-22 00:00:00","","","","","","RE-ROOFING RESIDENTIAL HOMES","","3","","","","","","","","","N","Y","","","","","","","","","","GEORGE COFFEY","","2156","SURREY ROAD","","SACRAMENTO","CA","95815    ","","","","","","","","","","","","","","","YOLO:11020115471050","","","","","60","60","","","0","000000000AE89EF7","",""
