"BUSINESS_NO","ACTION_DATE","ACTION_TYPE","ACTION_BY","ACTION_DESCRIPTION","LOCKID","BUS_LIC_NO","RECORDID","COMPLETED_DATE","update_originator_id","update_timestamp","create_timestamp","exID","insert_originator_id"
"10109","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10109","CRW3:01117152604000016","2020-11-17 15:26:04.247000000","0","000000008FE7602D","2414305310","","0"
"10175","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10175","CRW3:01117152604000021","2020-11-17 15:26:04.247000000","0","000000008FE76032","2414305310","","0"
"10293","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10293","CRW3:01117152604000031","2020-11-17 15:26:04.247000000","0","000000008FE7603C","2414305310","","0"
"10362","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10362","CRW3:01117152604000035","2020-11-17 15:26:04.247000000","0","000000008FE76040","2414305310","","0"
"10368","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10368","CRW3:01117152604000036","2020-11-17 15:26:04.247000000","0","000000008FE76041","2414305310","","0"
"10393","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10393","CRW3:01117152604000042","2020-11-17 15:26:04.247000000","0","000000008FE76047","2414305310","","0"
"10439","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10439","CRW3:01117152604000047","2020-11-17 15:26:04.247000000","0","000000008FE7604C","2414305310","","0"
"10456","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10456","CRW3:01117152604000050","2020-11-17 15:26:04.247000000","0","000000008FE7604F","2414305310","","0"
"10515","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10515","CRW3:01117152604000053","2020-11-17 15:26:04.247000000","0","000000008FE76052","2414305310","","0"
"10529","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10529","CRW3:01117152604000056","2020-11-17 15:26:04.247000000","0","000000008FE76055","2414305310","","0"
"10545","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10545","CRW3:01117152604000058","2020-11-17 15:26:04.247000000","0","000000008FE76057","2414305310","","0"
"10563","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10563","CRW3:01117152604000060","2020-11-17 15:26:04.247000000","0","000000008FE76059","2414305310","","0"
"10568","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10568","CRW3:01117152604000061","2020-11-17 15:26:04.247000000","0","000000008FE7605A","2414305310","","0"
"10582","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10582","CRW3:01117152604000063","2020-11-17 15:26:04.247000000","0","000000008FE7605C","2414305310","","0"
"10600","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10600","CRW3:01117152604000067","2020-11-17 15:26:04.247000000","0","000000008FE76060","2414305310","","0"
"10612","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10612","CRW3:01117152604000070","2020-11-17 15:26:04.247000000","0","000000008FE76063","2414305310","","0"
"10627","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10627","CRW3:01117152604000078","2020-11-17 15:26:04.247000000","0","000000008FE7606B","2414305310","","0"
"10644","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10644","CRW3:01117152604000081","2020-11-17 15:26:04.247000000","0","000000008FE7606E","2414305310","","0"
"10686","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10686","CRW3:01117152604000087","2020-11-17 15:26:04.247000000","0","000000008FE76074","2414305310","","0"
"10718","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10718","CRW3:01117152604000093","2020-11-17 15:26:04.247000000","0","000000008FE7607A","2414305310","","0"
"10880","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10880","CRW3:01117152604000112","2020-11-17 15:26:04.247000000","0","000000008FE7608D","2414305310","","0"
"10881","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10881","CRW3:01117152604000113","2020-11-17 15:26:04.247000000","0","000000008FE7608E","2414305310","","0"
"10887","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10887","CRW3:01117152604000114","2020-11-17 15:26:04.247000000","0","000000008FE7608F","2414305310","","0"
"10955","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10955","CRW3:01117152604000125","2020-11-17 15:26:04.247000000","0","000000008FE7609A","2414305310","","0"
"10986","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10986","CRW3:01117152604000132","2020-11-17 15:26:04.247000000","0","000000008FE760A1","2414305310","","0"
"11063","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11063","CRW3:01117152604000145","2020-11-17 15:26:04.247000000","0","000000008FE760AE","2414305310","","0"
"11086","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11086","CRW3:01117152604000148","2020-11-17 15:26:04.247000000","0","000000008FE760B1","2414305310","","0"
"11110","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11110","CRW3:01117152604000152","2020-11-17 15:26:04.247000000","0","000000008FE760B5","2414305310","","0"
"11193","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11193","CRW3:01117152604000172","2020-11-17 15:26:04.247000000","0","000000008FE760C9","2414305310","","0"
"11212","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11212","CRW3:01117152604000176","2020-11-17 15:26:04.247000000","0","000000008FE760CD","2414305310","","0"
"11253","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11253","CRW3:01117152604000180","2020-11-17 15:26:04.247000000","0","000000008FE760D1","2414305310","","0"
"11262","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11262","CRW3:01117152604000181","2020-11-17 15:26:04.247000000","0","000000008FE760D2","2414305310","","0"
"1133","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","1133","CRW3:01117152604000194","2020-11-17 15:26:04.247000000","0","000000008FE760DF","2414305310","","0"
"11335","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11335","CRW3:01117152604000199","2020-11-17 15:26:04.247000000","0","000000008FE760E4","2414305310","","0"
"11355","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11355","CRW3:01117152604000201","2020-11-17 15:26:04.247000000","0","000000008FE760E6","2414305310","","0"
"11401","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11401","CRW3:01117152604000214","2020-11-17 15:26:04.247000000","0","000000008FE760F3","2414305310","","0"
"11429","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11429","CRW3:01117152604000217","2020-11-17 15:26:04.247000000","0","000000008FE760F6","2414305310","","0"
"11471","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11471","CRW3:01117152604000221","2020-11-17 15:26:04.247000000","0","000000008FE760FA","2414305310","","0"
"11482","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11482","CRW3:01117152604000224","2020-11-17 15:26:04.247000000","0","000000008FE760FD","2414305310","","0"
"11485","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11485","CRW3:01117152604000225","2020-11-17 15:26:04.247000000","0","000000008FE760FE","2414305310","","0"
"11523","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11523","CRW3:01117152604000232","2020-11-17 15:26:04.247000000","0","000000008FE76106","2414305310","","0"
"11538","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11538","CRW3:01117152604000233","2020-11-17 15:26:04.247000000","0","000000008FE76107","2414305310","","0"
"11571","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11571","CRW3:01117152604000241","2020-11-17 15:26:04.247000000","0","000000008FE7610F","2414305310","","0"
"11581","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11581","CRW3:01117152604000242","2020-11-17 15:26:04.247000000","0","000000008FE76110","2414305310","","0"
"11608","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11608","CRW3:01117152604000247","2020-11-17 15:26:04.247000000","0","000000008FE76115","2414305310","","0"
"11638","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11638","CRW3:01117152604000254","2020-11-17 15:26:04.247000000","0","000000008FE7611C","2414305310","","0"
"11672","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11672","CRW3:01117152604000261","2020-11-17 15:26:04.247000000","0","000000008FE76123","2414305310","","0"
"11678","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11678","CRW3:01117152604000262","2020-11-17 15:26:04.247000000","0","000000008FE76124","2414305310","","0"
"1169","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","1169","CRW3:01117152604000266","2020-11-17 15:26:04.247000000","0","000000008FE76128","2414305310","","0"
"11696","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11696","CRW3:01117152604000267","2020-11-17 15:26:04.247000000","0","000000008FE76129","2414305310","","0"
"11731","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11731","CRW3:01117152604000275","2020-11-17 15:26:04.247000000","0","000000008FE76131","2414305310","","0"
"11750","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11750","CRW3:01117152604000279","2020-11-17 15:26:04.247000000","0","000000008FE76135","2414305310","","0"
"11761","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11761","CRW3:01117152604000281","2020-11-17 15:26:04.247000000","0","000000008FE76137","2414305310","","0"
"11780","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11780","CRW3:01117152604000286","2020-11-17 15:26:04.247000000","0","000000008FE7613C","2414305310","","0"
"11783","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11783","CRW3:01117152604000288","2020-11-17 15:26:04.247000000","0","000000008FE7613E","2414305310","","0"
"11808","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11808","CRW3:01117152604000294","2020-11-17 15:26:04.247000000","0","000000008FE76144","2414305310","","0"
"11816","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11816","CRW3:01117152604000295","2020-11-17 15:26:04.247000000","0","000000008FE76145","2414305310","","0"
"11835","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11835","CRW3:01117152604000299","2020-11-17 15:26:04.247000000","0","000000008FE76149","2414305310","","0"
"11846","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11846","CRW3:01117152604000301","2020-11-17 15:26:04.247000000","0","000000008FE7614B","2414305310","","0"
"11859","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11859","CRW3:01117152604000305","2020-11-17 15:26:04.247000000","0","000000008FE7614F","2414305310","","0"
"11871","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11871","CRW3:01117152604000307","2020-11-17 15:26:04.247000000","0","000000008FE76151","2414305310","","0"
"11880","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11880","CRW3:01117152604000309","2020-11-17 15:26:04.247000000","0","000000008FE76153","2414305310","","0"
"11882","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11882","CRW3:01117152604000310","2020-11-17 15:26:04.247000000","0","000000008FE76154","2414305310","","0"
"11883","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11883","CRW3:01117152604000311","2020-11-17 15:26:04.247000000","0","000000008FE76155","2414305310","","0"
"11902","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11902","CRW3:01117152604000316","2020-11-17 15:26:04.247000000","0","000000008FE7615A","2414305310","","0"
"11906","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11906","CRW3:01117152604000319","2020-11-17 15:26:04.247000000","0","000000008FE7615D","2414305310","","0"
"11923","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11923","CRW3:01117152604000322","2020-11-17 15:26:04.247000000","0","000000008FE76160","2414305310","","0"
"11965","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11965","CRW3:01117152604000330","2020-11-17 15:26:04.247000000","0","000000008FE76168","2414305310","","0"
"11996","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","11996","CRW3:01117152604000337","2020-11-17 15:26:04.247000000","0","000000008FE7616F","2414305310","","0"
"12019","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12019","CRW3:01117152604000338","2020-11-17 15:26:04.247000000","0","000000008FE76170","2414305310","","0"
"12027","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12027","CRW3:01117152604000339","2020-11-17 15:26:04.247000000","0","000000008FE76171","2414305310","","0"
"12035","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12035","CRW3:01117152604000341","2020-11-17 15:26:04.247000000","0","000000008FE76173","2414305310","","0"
