"BUSINESS_NO","BUS_LIC_NO","CODE","ITEM","DESCRIPTION","QUANTITY","FORMULA","AMOUNT","ACCOUNT","PAID","LOCKID","COMMENTS","PARENTID","RECORDID","ASSESSED_DATE","ASSESSED_BY","SUBFEETYPE","DEPOSITID","PROFFERID","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"13368","13368","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201050811188429","EC:2201050811188433","2022-01-05 00:00:00","EC","FEE","","","0","00000000B4B8D1EE","2732754121","0"
"13368","13368","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201050811188429","EC:2201050811188435","2022-01-05 00:00:00","EC","FEE","","","0","00000000B4B8D1ED","2732754124","0"
"13373","13373","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201100227024166","EC:2201100227024170","2022-01-10 00:00:00","EC","FEE","","","0","00000000B4B8D32E","2737218097","0"
"13373","13373","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201100227024166","EC:2201100227024172","2022-01-10 00:00:00","EC","FEE","","","0","00000000B4B8D32D","2737218100","0"
"13374","13374","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201141041099068","EC:2201141041099072","2022-01-14 00:00:00","EC","FEE","","","0","00000000B4B8D383","2741355144","0"
"13374","13374","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201141041099068","EC:2201141041099074","2022-01-14 00:00:00","EC","FEE","","","0","00000000B4B8D382","2741355147","0"
"13376","13376","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201181041510729","EC:2201181041510733","2022-01-18 00:00:00","EC","FEE","","","0","00000000B4EDFAC5","2742731392","0"
"13376","13376","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201181041510729","EC:2201181041510735","2022-01-18 00:00:00","EC","FEE","","","0","00000000B4EDFAC4","2742731395","0"
"11870","11870","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","EC:2201181151481113","EC:2201181151491118","2022-01-18 00:00:00","EC","FEE","","","0","00000000B4AD5A52","2742887147","0"
"13380","13380","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201191141242652","EC:2201191141242656","2022-01-19 00:00:00","EC","FEE","","","0","00000000B4B8D4B6","2743918004","0"
"13380","13380","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201191141242652","EC:2201191141242658","2022-01-19 00:00:00","EC","FEE","","","0","00000000B4B8D4B5","2743918007","0"
"13381","13381","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201210905085250","EC:2201210905085254","2022-01-21 00:00:00","EC","FEE","","","0","00000000B4B8D503","2745337844","0"
"13381","13381","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201210905085250","EC:2201210905085256","2022-01-21 00:00:00","EC","FEE","","","0","00000000B4B8D502","2745337847","0"
"13382","13382","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201210920045326","EC:2201210920045329","2022-01-21 00:00:00","EC","FEE","","","0","00000000B4B8D554","2745340268","0"
"13382","13382","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201210920045326","EC:2201210920045330","2022-01-21 00:00:00","EC","FEE","","","0","00000000B4B8D553","2745340273","0"
"13386","13386","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201240132447914","EC:2201240132447918","2022-01-24 00:00:00","EC","FEE","","","0","00000000B4B8D677","2746770401","0"
"13386","13386","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201240132447914","EC:2201240132447920","2022-01-24 00:00:00","EC","FEE","","","0","00000000B4B8D676","2746770406","0"
"13387","13387","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201240225018041","EC:2201240225018045","2022-01-24 00:00:00","EC","FEE","","","0","00000000B4B8D6BB","2746822122","0"
"13387","13387","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201240225018041","EC:2201240225028047","2022-01-24 00:00:00","EC","FEE","","","0","00000000B4B8D6BA","2746822125","0"
"13393","13393","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201271002163738","EC:2201271002173742","2022-01-27 00:00:00","EC","FEE","","","0","00000000B4B8D829","2749459090","0"
"13393","13393","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201271002163738","EC:2201271002173744","2022-01-27 00:00:00","EC","FEE","","","0","00000000B4B8D828","2749459093","0"
"13395","13395","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201280752475157","EC:2201280752475161","2022-01-28 00:00:00","EC","FEE","","","0","00000000B4B8D8B7","2750576744","0"
"13395","13395","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201280752475157","EC:2201280752475163","2022-01-28 00:00:00","EC","FEE","","","0","00000000B4B8D8B6","2750576747","0"
"13396","13396","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2201280913015449","EC:2201280913015453","2022-01-28 00:00:00","EC","FEE","","","0","00000000B4B8D8FD","2750821442","0"
"13396","13396","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2201280913015449","EC:2201280913015455","2022-01-28 00:00:00","EC","FEE","","","0","00000000B4B8D8FC","2750821445","0"
"13398","13398","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2202010835278356","EC:2202010835278360","2022-02-01 00:00:00","EC","FEE","","","0","00000000B4B8D98A","2753222661","0"
"13398","13398","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2202010835278356","EC:2202010835278362","2022-02-01 00:00:00","EC","FEE","","","0","00000000B4B8D989","2753222664","0"
"13401","13401","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2202090833256488","EC:2202090833256492","2022-02-09 00:00:00","EC","FEE","","","0","00000000B4B8DB46","2769066319","0"
"13401","13401","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2202090833256488","EC:2202090833256494","2022-02-09 00:00:00","EC","FEE","","","0","00000000B4B8DB45","2769066322","0"
"13404","13404","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2202140442522247","EC:2202140442522251","2022-02-14 00:00:00","EC","FEE","","","0","00000000B529DDB3","2774224599","0"
"13404","13404","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2202140442522247","EC:2202140442522253","2022-02-14 00:00:00","EC","FEE","","","0","00000000B529DDB2","2774224602","0"
"13405","13405","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2202150735522325","EC:2202150735522329","2022-02-15 00:00:00","EC","FEE","","","0","00000000B4B8DC31","2774295143","0"
"13405","13405","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2202150735522325","EC:2202150735522331","2022-02-15 00:00:00","EC","FEE","","","0","00000000B4B8DC30","2774295146","0"
"13407","13407","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2202170749368326","EC:2202170749378330","2022-02-17 00:00:00","EC","FEE","","","0","00000000B4B8DCC1","2777446983","0"
"13407","13407","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2202170749368326","EC:2202170749378332","2022-02-17 00:00:00","EC","FEE","","","0","00000000B4B8DCC0","2777446986","0"
"13411","13411","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2202220412082490","EC:2202220412082494","2022-02-22 00:00:00","EC","FEE","","","0","00000000B4B8DFAA","2780702080","0"
"13411","13411","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2202220412082490","EC:2202220412082496","2022-02-22 00:00:00","EC","FEE","","","0","00000000B4B8DFA9","2780702083","0"
"13415","13415","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2203010920450471","EC:2203010920450475","2022-03-01 00:00:00","EC","FEE","","","0","00000000B4B8E0EB","2786522030","0"
"13415","13415","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2203010920450471","EC:2203010920450477","2022-03-01 00:00:00","EC","FEE","","","0","00000000B4B8E0EA","2786522035","0"
"13416","13416","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2203011244281406","EC:2203011244291410","2022-03-01 00:00:00","EC","FEE","","","0","00000000B4B97F16","2786670939","0"
"13416","13416","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2203011244281406","EC:2203011244291412","2022-03-01 00:00:00","EC","FEE","","","0","00000000B4B97F15","2786670942","0"
"12114","12114","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2203021108483177","EC:2203021108483180","2022-03-02 00:00:00","EC","FEE","","","0","00000000B4AD9D35","2787812156","0"
"13422","13422","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2203100127573694","EC:2203100127573698","2022-03-10 00:00:00","EC","FEE","","","0","00000000B4EDFBE2","2794428090","0"
"13422","13422","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2203100127573694","EC:2203100127573700","2022-03-10 00:00:00","EC","FEE","","","0","00000000B4EDFBE1","2794428093","0"
"13423","13423","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2203110851234254","EC:2203110851234258","2022-03-11 00:00:00","EC","FEE","","","0","00000000B4BA7FDB","2795042761","0"
"13423","13423","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","EC:2203110851234254","EC:2203110851234260","2022-03-11 00:00:00","EC","FEE","","","0","00000000B4BA7FDA","2795042764","0"
"13426","13426","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","EC:2203161113268918","EC:2203161113268922","2022-03-16 00:00:00","EC","FEE","","","0","00000000B4BA8207","2798937653","0"
