BUSINESS_NO,BUS_LIC_NO,BUS_LIC_ISS,BUS_LIC_ISS_BY,BUS_LIC_EXP,BUS_LIC_EXP_BY,BUS_LIC_RENEW_NOTICE,BUS_LIC_RENEW_PAID,STATUS,STATUS_BY,TAG,CONDITIONS,LOCKID,RECORDID,LAST_INSPECTION,FEES_CHARGED,FEES_PAID,BALANCE_DUE,REFERENCE_NO,update_originator_id,update_timestamp,create_timestamp,insert_originator_id,TSstatus
12437,12437,1/4/2017 0:00,ET,1/31/2023 0:00,AG,,,ACTIVE,AG,1,,,ET:1701040929063287,,655.7,585.98,69.72,,0,00000000B4B3A762,1232651994,0,
12446,12446,1/20/2017 0:00,AY,1/31/2023 0:00,ET,,,ACTIVE,KAP,1,,,AY:1701200214037543,,496.7,426.98,69.72,,0,00000000B4B3A813,1243830480,0,
12447,12447,1/24/2017 0:00,AY,1/31/2023 0:00,AY,,,ACTIVE,AY,1,,,AY:1701240254339702,,496.7,426.98,69.72,,0,00000000B4B3A8BD,1246238154,0,
12448,12448,1/25/2017 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,Business must comply with Environmental Health requirementsregulating the handling or storage of hazardous materials.,,ET:1701251146370504,,496.7,426.98,69.72,,0,00000000B4B3A966,1246947427,0,
12451,12451,1/27/2017 0:00,JGM,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,JGM:1701270217163368,,496.7,426.98,69.72,,0,00000000B4B3AA1D,1248842121,0,
12452,12452,1/30/2017 0:00,JGM,1/31/2023 0:00,ET,,,ACTIVE,EPRS,1,,,JGM:1701300111024185,,468.56,398.84,69.72,,0,00000000B4B3AAC1,1249928544,0,
12457,12457,2/2/2017 0:00,ET,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,ET:1702021055567780,,496.7,426.98,69.72,,0,00000000B4B3AB5A,1253585949,0,
12461,12461,2/9/2017 0:00,JA,1/31/2023 0:00,EC,,,ACTIVE,EC,1,,,JA:1702091143334107,,638.5,568.78,69.72,,0,00000000B4B3AC15,1258669041,0,
12466,12466,2/23/2017 0:00,JA,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,JA:1702230819583779,,496.7,426.98,69.72,,0,00000000B4B3AD3E,1270135292,0,
12468,12468,3/1/2017 0:00,ET,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,ET:1703010348159746,,496.7,426.98,69.72,,0,00000000B4B3ADE6,1275311587,0,
12470,12470,3/7/2017 0:00,AME,1/31/2023 0:00,ET,,,ACTIVE,KAP,1,,,AME:1703070346548311,,565.6,495.88,69.72,,0,00000000B4B3AE93,1280498988,0,
12474,12474,3/15/2017 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ET:1703151104316853,,496.7,426.98,69.72,,0,00000000B4B3AF36,1287964933,0,
12480,12480,3/24/2017 0:00,JGM,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,JGM:1703241159202612,,496.7,426.98,69.72,,0,00000000B4B3B05D,1296978306,0,
12481,12481,3/24/2017 0:00,SD,1/31/2023 0:00,ET,,,ACTIVE,YT,1,,,SD:1703240344483194,,560.84,491.12,69.72,,0,00000000B4B3B0E7,1297475246,0,
12483,12483,3/29/2017 0:00,SD,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,SD:1703290336476481,,496.7,426.98,69.72,,0,00000000B4B3B17A,1302107274,0,
12485,12485,3/31/2017 0:00,AY,1/31/2023 0:00,JCL,,,ACTIVE,JCL,1,,,AY:1703310349108786,,700.46,630.74,69.72,,0,00000000B4B3FB99,1305248488,0,
12489,12489,4/14/2017 0:00,AY,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,AY:1704141010259607,,437.24,367.52,69.72,,0,00000000B4B3FC22,1318633339,0,
12498,12498,4/25/2017 0:00,SD,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,SD:1704250135088890,,496.7,426.98,69.72,,0,00000000B4B3FCE3,1328614792,0,
1250,1250,4/30/1985 0:00,,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,YOLO:1102020742222152,,1099.4,1029.68,69.72,,0,00000000B4B3FDB8,,,
12502,12502,4/27/2017 0:00,JGM,1/31/2023 0:00,EC,,,ACTIVE,EC,1,,,JGM:1704270106191158,,437.24,367.52,69.72,,0,00000000B4B3FE5D,1330803340,0,
12506,12506,5/8/2017 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ET:1705081008457260,,496.7,426.98,69.72,,0,00000000B4B40158,1338222838,0,
12507,12507,5/8/2017 0:00,ET,1/31/2023 0:00,4MM,,,ACTIVE,KAP,1,,,ET:1705081146187518,,496.7,426.98,69.72,,0,00000000B4B401FC,1338463418,0,
12510,12510,5/12/2017 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ET:1705121117551860,,496.7,426.98,69.72,,0,00000000B4B402A5,1343543913,0,
12518,12518,6/2/2017 0:00,ET,1/31/2023 0:00,4MM,,,ACTIVE,ET,1,Approved for mobile services only. Repair of non-agricultural appliances/equipment cannot be done onsite.,,ET:1706021151159837,,496.7,426.98,69.72,,0,00000000B4B4034A,1359863381,0,
12520,12520,6/6/2017 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,KAP,1,,,ET:1706060347212209,,496.7,426.98,69.72,,0,00000000B4B403EE,1362648175,0,
12522,12522,6/7/2017 0:00,JGM,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,JGM:1706071227592845,,496.7,426.98,69.72,,0,00000000B4B4049D,1363381207,0,
12530,12530,6/21/2017 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ET:1706211131362498,,496.7,426.98,69.72,,0,00000000B4B40560,1374197404,0,
12547,12547,7/17/2017 0:00,SD,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,SD:1707171148368328,,496.7,426.98,69.72,,0,00000000B4B4070E,1395845815,0,
12548,12548,7/17/2017 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ET:1707170214308517,,655.7,585.98,69.72,,0,00000000B4B407BE,1395945927,0,
12549,12549,7/18/2017 0:00,AY,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,AY:1707180258580356,,496.7,426.98,69.72,,0,00000000B4B4085F,1397178919,0,
12551,12551,7/19/2017 0:00,AY,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,AY:1707191106371383,,589.98,520.26,69.72,,0,00000000B4B40902,1398132484,0,
12552,12552,7/19/2017 0:00,ET,1/31/2023 0:00,MAN,,,ACTIVE,MAN,1,Operations must comply with all applicable standards and requirements set forth in the Site Plan Review approved for ZF2014-0034 (Zombie Corn Maze and Pumpkin Patch),,ET:1707190156231666,,607.18,537.46,69.72,,0,00000000B4B409A0,1398340263,0,
12561,12561,8/4/2017 0:00,ET,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,ET:1708041021212954,,565.6,495.88,69.72,,0,00000000B4B40A55,1412089540,0,
12567,12567,8/16/2017 0:00,ET,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,ET:1708160156343804,,496.7,426.98,69.72,,0,00000000B4B40B80,1422862177,0,
12570,12570,8/28/2017 0:00,SD,1/31/2023 0:00,EC,,,ACTIVE,EC,1,,,SD:1708281022304426,,0,0,0,,0,00000000A79AC105,1433934671,0,
12571,12571,8/29/2017 0:00,ET,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,"Restaurant operation must maintain up-to-date ABC and health permits, as applicable.",,ET:1708291004555972,,496.7,426.98,69.72,,0,00000000B4B40E8F,1435546560,0,
12574,12574,9/6/2017 0:00,ET,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,ET:1709060300340938,,496.7,426.98,69.72,,0,00000000B4B40F32,1442121850,0,
12582,12582,9/18/2017 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ET:1709180135391396,,565.6,495.88,69.72,,0,00000000B4B41025,1452125766,0,
12585,12585,9/19/2017 0:00,JGM,1/31/2023 0:00,EC,,,ACTIVE,EC,1,,,JGM:1709190346243371,,468.56,398.84,69.72,,0,00000000B4B410B7,1453933502,0,
12608,12608,10/20/2017 0:00,JGM,1/31/2023 0:00,EC,,,ACTIVE,EC,1,,,JGM:1710200859297337,,607.18,537.46,69.72,,0,00000000B4B41142,1488096662,0,
12611,12611,10/24/2017 0:00,JGM,1/31/2023 0:00,ET,,,ACTIVE,EPRS,1,,,JGM:1710241034590198,,703.64,633.92,69.72,,0,00000000B4B411D8,1490634416,0,
12616,12616,11/3/2017 0:00,SD,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,SD:1711030830069592,,655.7,585.98,69.72,,0,00000000B4B4126D,1501095227,0,
12622,12622,11/16/2017 0:00,ET,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,"Operator to provide evidence of state coverage, as per SB 205, if applicable.",,ET:1711161039131773,,423.8,354.08,69.72,,0,00000000B4B41428,1512255445,0,
12623,12623,11/17/2017 0:00,ANE,1/31/2023 0:00,4MM,,,ACTIVE,ET,1,,,ANE:1711170149574206,,683.26,613.54,69.72,,0,00000000B4B414C2,1513888055,0,
12627,12627,11/30/2017 0:00,ET,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,ET:1711300827221486,,423.8,354.08,69.72,,0,00000000B4B4155F,1522055019,0,
12628,12628,11/30/2017 0:00,AY,1/31/2023 0:00,EPRS,,,ACTIVE,KAP,1,,,AY:1711301012001688,,423.8,354.08,69.72,,0,00000000B4B415F3,1522097091,0,
12639,12639,1/4/2018 0:00,JGM,1/31/2023 0:00,EC,,,ACTIVE,KAP,1,,,JGM:1801040210364968,,426.8,357.08,69.72,,0,00000000B4B417D7,1545441499,0,
12646,12646,1/23/2018 0:00,ET,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,ET:1801230206033514,,426.8,357.08,69.72,,0,00000000B4B41882,1559447196,0,
12656,12656,2/21/2018 0:00,ANE,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,ANE:1802210351150499,,426.8,357.08,69.72,,0,00000000B4B41929,1584686056,0,
12659,12659,3/1/2018 0:00,ANE,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ANE:1803010415157265,,426.8,357.08,69.72,,0,00000000B4B419B7,1591706301,0,
12664,12664,3/6/2018 0:00,ET,1/31/2023 0:00,ET,,,ACTIVE,EPRS,1,Non-profit rescue facilities that include more than ten household pets are subject to a Minor Use Permit and applicable kennel permit.,,ET:1803060244361159,,426.8,357.08,69.72,,0,00000000B4B41A76,1595082174,0,
12670,12670,3/13/2018 0:00,ET,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,ET:1803130943497874,,426.8,357.08,69.72,,0,00000000B4B41B03,1600361618,0,
12671,12671,3/13/2018 0:00,ET,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,ET:1803131001147993,,426.8,357.08,69.72,,0,00000000B4B41B9F,1600380124,0,
12675,12675,3/15/2018 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ET:1803151121290923,,426.8,357.08,69.72,,0,00000000B4B41C2E,1602892956,0,
12676,12676,3/16/2018 0:00,ANE,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ANE:1803161007522250,,582.04,512.32,69.72,,0,00000000B4B41CE2,1604043504,0,
12678,12678,3/19/2018 0:00,CTS,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,CTS:1803191256164265,,426.8,357.08,69.72,,0,00000000B4B41D6D,1605524550,0,
12683,12683,3/26/2018 0:00,ANE,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ANE:1803260216572443,,426.8,357.08,69.72,,0,00000000B4B41E06,1611586394,0,
12684,12684,3/28/2018 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,Standard Requirements are listed in Zone File No. 2017-0070 and can be obtained from the Yolo County Planning.,,ET:1803280816585006,,426.8,357.08,69.72,,0,00000000B4B41EA0,1612917247,0,
12694,12694,4/13/2018 0:00,AY,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,AY:1804131214340104,,426.8,357.08,69.72,,0,00000000B4B41F3B,1627980217,0,
12707,12707,4/30/2018 0:00,CTS,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,CTS:1804300130546543,,426.8,357.08,69.72,,0,00000000B4B41FC9,1641625359,0,
12708,12708,4/30/2018 0:00,ANE,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ANE:1804300131456547,,440.24,370.52,69.72,,0,00000000B4B42044,1641625459,0,
12713,12713,5/9/2018 0:00,JGM,1/31/2024 0:00,TG,,,ACTIVE,TG,1,,,JGM:1805090935076119,,516.08,516.08,0,,0,00000000B3376EA0,1649309821,0,
12714,12714,5/9/2018 0:00,JGM,1/31/2023 0:00,ET,,,ACTIVE,KAP,1,,,JGM:1805091018036320,,426.8,357.08,69.72,,0,00000000B4B420D8,1649314624,0,
12718,12718,5/17/2018 0:00,JGM,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,JGM:1805171117004312,,426.8,357.08,69.72,,0,00000000B4B4217B,1654974134,0,
12721,12721,5/21/2018 0:00,ET,1/31/2023 0:00,MAN,,,ACTIVE,MAN,1,,,ET:1805210306357440,,585.8,516.08,69.72,,0,00000000B4B42228,1658219403,0,
12724,12724,5/31/2018 0:00,JGM,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,JGM:1805311145188342,,426.8,357.08,69.72,,0,00000000B4B422CC,1671210526,0,
12725,12725,6/4/2018 0:00,RB,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,RB:1806040747370278,,426.8,357.08,69.72,,0,00000000B4B42393,1673153715,0,
12737,12737,7/5/2018 0:00,ANE,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,ANE:1807051137473695,,426.8,357.08,69.72,,0,00000000B4B4244A,1712857933,0,
12739,12739,7/12/2018 0:00,CTS,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,CTS:1807121032249318,,426.8,357.08,69.72,,0,00000000B4B42835,1718789788,0,
1274,1274,4/30/1985 0:00,,1/31/2023 0:00,4MM,,,ACTIVE,KAP,1,,,YOLO:1102020742222388,,1099.4,1029.68,69.72,,0,00000000B4B42F0B,,,
12740,12740,7/12/2018 0:00,TN,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,TN:1807121146309590,,426.8,357.08,69.72,,0,00000000B4B42FE9,1718844493,0,
12742,12742,7/17/2018 0:00,ANE,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ANE:1807171124514099,,426.8,357.08,69.72,,0,00000000B4B43076,1721952616,0,
12744,12744,7/18/2018 0:00,AY,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,AY:1807181114225280,,361.08,357.08,4,,0,00000000B4B430FE,1722610719,0,
12749,12749,7/30/2018 0:00,ET,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,ET:1807300836274840,,426.8,357.08,69.72,,0,00000000B4B43181,1731934909,0,
12750,12750,7/31/2018 0:00,JGM,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,JGM:1807310119296324,,426.8,357.08,69.72,,0,00000000B4B4320A,1733504999,0,
12758,12758,8/22/2018 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ET:1808220202065146,,547.64,543.64,4,,0,00000000B4B43349,1749808520,0,
12760,12760,8/24/2018 0:00,ET,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,ET:1808240218477741,,471.56,401.84,69.72,,0,00000000B4B433D7,1751362897,0,
12762,12762,8/27/2018 0:00,AY,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,AY:1808271015038561,,426.8,357.08,69.72,,0,00000000B4B4352D,1752328904,0,
12765,12765,8/28/2018 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ET:1808280819550136,,426.8,357.08,69.72,,0,00000000B4B4367A,1753017116,0,
12766,12766,9/4/2018 0:00,CTS,1/31/2023 0:00,EPRS,,,ACTIVE,SC,1,"The business operation shall remain completely enclosed within an existing building or continuous solid fence, and shall be conducted in such a manner as to be substantially screened at all times, in conformance with Yolo County Code Section 8-2.1007.Prior to generating waste tires, a Tire Program Identification Number (TPID) must be obtained from the California Department of Resources Recycling and Recovery (CalRecycle).Prior to handling hazardous materials in quantities greater than 55 gallons (liquids), 500 pounds (solids), or 200 cubic feet (compessed gases), a Hazardours Materials business Plan (HMB) must be completed and submitted to Yolo County Environmental Health.",,CTS:1809040118124949,,610.8,541.08,69.72,,0,00000000B4B4370B,1758563095,0,
12772,12772,9/17/2018 0:00,ET,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,ET:1809170236266249,,426.8,357.08,69.72,,0,00000000B4B43CF2,1768702199,0,
12778,12778,10/3/2018 0:00,TN,1/31/2023 0:00,EPRS,,,ACTIVE,KAP,1,,,TN:1810031214561504,,357.08,357.08,0,,0,00000000A350199E,1797869173,0,
12781,12781,10/8/2018 0:00,AY,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,AY:1810080158375338,,471.56,401.84,69.72,,0,00000000B4B43E86,1801297188,0,
12782,12782,10/11/2018 0:00,ANE,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ANE:1810111043178705,,426.8,357.08,69.72,,0,00000000B4B43F3D,1804933016,0,
12784,12784,10/16/2018 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ET:1810160142401884,,426.8,357.08,69.72,,0,00000000B4B43FCB,1826564120,0,
12787,12787,10/24/2018 0:00,TN,1/31/2023 0:00,EC,,,ACTIVE,EC,1,,,TN:1810240921247874,,370.52,370.52,0,,0,00000000A90AD3AE,1841869316,0,
12788,12788,10/25/2018 0:00,JGM,1/31/2023 0:00,MAN,,,ACTIVE,MAN,1,,,JGM:1810251030589254,,537.28,467.56,69.72,,0,00000000B4B44060,1845719328,0,
12791,12791,10/30/2018 0:00,ANE,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ANE:1810300954572141,,471.56,401.84,69.72,,0,00000000B4B44115,1849030157,0,
12794,12794,11/2/2018 0:00,JGM,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,JGM:1811020944305498,,378.28,308.56,69.72,,0,00000000B4B442F4,1851872143,0,
12796,12796,11/7/2018 0:00,CTS,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,CTS:1811071123058796,,378.28,308.56,69.72,,0,00000000B4B443AB,1855709727,0,
12799,12799,11/21/2018 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,"1-	Is confined completely within the dwelling and occupies not more than fifty (50%) percent of the gross floor area of one floor;2-	Is operated by the members of the family occupying the dwelling;3-	Produces no evidence of its existence in the external appearance of the dwelling or premises or in the creation of noise, odors, smoke, or other nuisances to a degree greater than that normal for the neighborhood in which such use is located;4-	Does not generate pedestrian or vehicular traffic beyond that normal in the neighborhood in which the use is located;5-	Meets the requirements of the Chief Building Official and the fire district of the jurisdiction;6-	Requires no additions or extensions to the dwelling; and7-	Includes no more than one outdoor sign attached to the dwelling, not freestanding, that is smaller than two square feet in area.",,ET:1811210356139304,,378.28,308.56,69.72,,0,00000000B4B4446A,1868563224,0,
12801,12801,11/30/2018 0:00,ANE,1/31/2023 0:00,AG,,,ACTIVE,AG,1,,,ANE:1811300920164879,,630.56,560.84,69.72,,0,00000000B4B445DB,1880164901,0,
12802,12802,11/30/2018 0:00,ANE,1/31/2023 0:00,EPRS,,,ACTIVE,ANE,1,,,ANE:1811300121035238,,378.28,308.56,69.72,,0,00000000B4B44684,1880442378,0,
12806,12806,12/12/2018 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ET:1812120912134535,,378.28,308.56,69.72,,0,00000000B4B4474F,1890197147,0,
12808,12808,12/18/2018 0:00,ET,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,ET:1812181059218769,,378.28,308.56,69.72,,0,00000000B4B44802,1895831210,0,
12812,12812,1/7/2019 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ET:1901070851040366,,139.44,69.72,69.72,,0,00000000B4B44D22,1903797987,0,
12819,12819,1/18/2019 0:00,JDT,1/31/2023 0:00,AG,,,ACTIVE,AG,1,This Business License allows for business conducted in the unincorporated area of the County of Yolo.,,JDT:1901180928075346,,537.28,467.56,69.72,,0,00000000B4B44DB4,1915998519,0,
1282,1282,4/30/1985 0:00,,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,YOLO:1102020742222429,,958.6,888.88,69.72,,0,00000000B4B44EDF,,,
12821,12821,1/22/2019 0:00,JGM,1/31/2023 0:00,4MM,,,ACTIVE,ANE,1,,,JGM:1901221120417205,,423.04,353.32,69.72,,0,00000000B4B450CF,1917122102,0,
12823,12823,1/25/2019 0:00,SC,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,SC:1901250351181798,,378.28,308.56,69.72,,0,00000000B4B4552C,1921224262,0,
12826,12826,1/30/2019 0:00,AY,1/31/2023 0:00,EPRS,,,ACTIVE,AY,1,,,AY:1901300300008133,,378.28,308.56,69.72,,0,00000000B4B45774,1924415811,0,
12827,12827,1/31/2019 0:00,TN,1/31/2023 0:00,ET,,,ACTIVE,TN,1,,,TN:1901310104019176,,378.28,308.56,69.72,,0,00000000B4B4582B,1925088269,0,
12833,12833,2/5/2019 0:00,ET,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,ET:1902050910573507,,378.28,308.56,69.72,,0,00000000B4B458D3,1927962841,0,
12834,12834,2/5/2019 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ET:1902051031243872,,378.28,308.56,69.72,,0,00000000B4B45A9B,1928262096,0,
12838,12838,2/13/2019 0:00,AY,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,AY:1902131152542859,,630.56,560.84,69.72,,0,00000000B4B45B4A,1936224565,0,
12841,12841,2/15/2019 0:00,TG,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,TG:1902150935055199,,423.04,353.32,69.72,,0,00000000B4B45C5F,1938578583,0,
12844,12844,2/21/2019 0:00,ANE,1/31/2023 0:00,JCL,,,ACTIVE,JCL,1,,,ANE:1902210217580773,,440.24,370.52,69.72,,0,00000000B4B45E3D,1944495822,0,
12845,12845,2/22/2019 0:00,ET,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,ET:1902221111261479,,378.28,308.56,69.72,,0,00000000B4B45F16,1945304550,0,
12851,12851,3/4/2019 0:00,SC,1/31/2023 0:00,ET,,,ACTIVE,ET,1,,,SC:1903040310519702,,378.28,308.56,69.72,,0,00000000B4B4600D,1953188661,0,
12852,12852,3/11/2019 0:00,AY,1/31/2023 0:00,AY,,,ACTIVE,ET,1,,,AY:1903110135055715,,630.56,560.84,69.72,,0,00000000B4B461D0,1959445708,0,
12856,12856,3/15/2019 0:00,ANE,1/31/2023 0:00,EC,,,ACTIVE,EC,1,,,ANE:1903150854480660,,537.28,467.56,69.72,,0,00000000B4B462FB,1963867669,0,
12859,12859,3/22/2019 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,Auto dismantling and towing is allowed as a legal non-conforming use. The use is not allowed to expand. Auto dismantling and towing does not permit the sale of vehicles.,,ET:1903220828070815,,582.04,512.32,69.72,,0,00000000B4B463A6,1970272856,0,
12860,12860,3/22/2019 0:00,TG,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,TG:1903221001421140,,378.28,308.56,69.72,,0,00000000B4B46459,1970360317,0,
12863,12863,3/25/2019 0:00,SC,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,SC:1903250437283062,,378.28,308.56,69.72,,0,00000000B4B46536,1971981176,0,
12866,12866,3/27/2019 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ET:1903270310065489,,378.28,308.56,69.72,,0,00000000B4B465E4,1973864664,0,
12876,12876,4/29/2019 0:00,CTS,1/31/2023 0:00,EPRS,,,ACTIVE,JGM,1,,,CTS:1904290331274823,,378.28,308.56,69.72,,0,00000000B4B46689,2000552133,0,
1288,1288,12/6/1984 0:00,,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,YOLO:1102020742222316,,1018.41,948.69,69.72,,0,00000000B4B46774,,,
12881,12881,5/2/2019 0:00,TG,1/31/2023 0:00,ET,,,ACTIVE,JGM,1,,,TG:1905020216298765,,471.56,401.84,69.72,,0,00000000B4B4696C,2003938709,0,
12882,12882,5/2/2019 0:00,ANE,1/31/2023 0:00,EPRS,,,ACTIVE,ANE,1,,,ANE:1905020357018986,,378.28,308.56,69.72,,0,00000000B4B46B8A,2004009371,0,
12889,12889,5/13/2019 0:00,JGM,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,JGM:1905130252576429,,378.28,308.56,69.72,,0,00000000B4B46D12,2012670403,0,
12896,12896,5/28/2019 0:00,JGM,1/31/2023 0:00,KAP,,,ACTIVE,KAP,1,,,JGM:1905280319389669,,378.28,308.56,69.72,,0,00000000B4B46FBE,2025360665,0,
12906,12906,6/13/2019 0:00,JGM,1/31/2023 0:00,EC,,,ACTIVE,EC,1,,,JGM:1906131042316395,,440.24,370.52,69.72,,0,00000000B4B47065,2040601807,0,
12908,12908,6/17/2019 0:00,AY,1/31/2023 0:00,AY,,,ACTIVE,AY,1,,,AY:1906170916528648,,378.28,308.56,69.72,,0,00000000B4B47110,2042753266,0,
12914,12914,6/19/2019 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,Customers/clients are not allowed to come to property to have work done.,,ET:1906191108282720,,378.28,308.56,69.72,,0,00000000B4B47293,2045113463,0,
12916,12916,6/21/2019 0:00,JGM,1/31/2023 0:00,EC,,,ACTIVE,EC,1,,,JGM:1906210129415705,,488.76,419.04,69.72,,0,00000000B4B4740F,2047595384,0,
12918,12918,6/21/2019 0:00,AY,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,AY:1906210333386028,,537.28,467.56,69.72,,0,00000000B4B474F1,2047757625,0,
12919,12919,6/26/2019 0:00,TG,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,TG:1906260842019712,,378.28,308.56,69.72,,0,00000000B4B475A4,2051815382,0,
12923,12923,7/10/2019 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,ET:1907101003510346,,378.28,308.56,69.72,,0,00000000B4B4765D,2064666288,0,
12924,12924,7/10/2019 0:00,JGM,1/31/2023 0:00,EPRS,,,ACTIVE,ET,1,,,JGM:1907100231530861,,378.28,308.56,69.72,,0,00000000B4B47742,2064951885,0,
12927,12927,7/15/2019 0:00,ANE,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ANE:1907150236364286,,423.04,353.32,69.72,,0,00000000B4B47865,2068617575,0,
12928,12928,7/16/2019 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ET:1907160224435584,,378.28,308.56,69.72,,0,00000000B4B47912,2070294190,0,
12929,12929,7/16/2019 0:00,ET,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,ET:1907160235485638,,378.28,308.56,69.72,,0,00000000B4B47A0D,2070413666,0,
12932,12932,7/24/2019 0:00,JGM,1/31/2023 0:00,EPRS,,,ACTIVE,EPRS,1,,,JGM:1907240840130789,,378.28,308.56,69.72,,0,00000000B4B47B5B,2076296223,0,
