CASE_NO,REMARKS,InspectionType,INSPECTOR,SCHEDULED_DATE,SCHEDULED_TIME,COMPLETED_DATE,COMPLETED_TIME,DURATION,RESULT,NOTES,LOCKID,RECORDID,DURATION_EST,CREATED_DATE,CREATED_TIME,CREATED_BY,SEQID,CAPOVERRIDE,update_originator_id,update_timestamp,create_timestamp,exID,PathURL,PathURLDateAdded,insert_originator_id
CE2015-0005,Planning violation,VERIFY VIOLATION,NB,2/5/2015 0:00,,2/5/2015 0:00,,,VIOLATION CONF.,(2/11/2015 8:57 AM SC)received an anonymous complaint on Dec. 28th regarding excessive storage of vehicles and junk on front property in residential zoneNB confirmed violation with inspection on 2-5-15Courtesy Notice sent on 2-11-15; given 30 days to comply. Copy of CN sent to Sheriff's Dept. due to parking violations.,,SC:1502110854162767,,2/11/2015 0:00,8:54,SC,,,0,0000000025E73194,635907386,,,,0
CE2015-0010,,VERIFY VIOLATION,TD,,,,,,,,,SC:1503300146349973,,3/30/2015 0:00,13:46,SC,,,0,00000000281C34F4,672936354,,,,0
CE2017-0012,,COMPLIANCE,PTA,,,,,,,,,SC:1706090848154352,,6/9/2017 0:00,8:48,SC,,,0,00000000515B67A0,1364944798,,,,0
CE2018-0012,,VERIFY VIOLATION,CR,,,,,,,,,SC:1805170315064971,,5/17/2018 0:00,15:15,SC,,,0,0000000062ABB7A5,1655420835,,,,0
CE2018-0002,,SITE VISIT,SD,4/30/2019 0:00,9:00,4/30/2019 0:00,,120,VIOLATION CONF.,(4/30/2019 4:24 PM SD)There are several violations:1. Grading without a Permit: Alteration of Cache Creek in at least two locations2. Grading without a Permit: Numerous water detention ponds along the foothill slopes.3. Four Buildings without a Permit: three appear to be ag structures. One appears to be a residence.,,SD:1904300410396623,,4/30/2019 0:00,16:10,SD,,,0,0000000087D7E3D6,2001840004,,,,0
CE2018-0002,,OFFICE MEETING,SD,9/17/2019 0:00,,9/17/2019 0:00,,180,VIOLATION CONF.,(9/18/2019 7:36 AM SD)Meeting with District Attorney and several other agencies.,,SD:1909180736012700,,9/18/2019 0:00,7:36,SD,,,0,000000007ECEEF7A,2127490487,,,,0
CE2022-0001,,FOLLOW UP,DBK,8/18/2022 0:00,,,,,,,,SD:2205190255553394,,5/19/2022 0:00,14:55,SD,,,0,00000000AA7F00AF,2860449907,,,,0
CE2022-0030,,SITE VISIT,SD,6/3/2022 0:00,8:00,6/3/2022 0:00,8:00,,VIOLATION CONF.,(6/3/2022 8:58 AM SD)Verified destruction of the ag structures.,,SD:2206030858023670,,6/3/2022 0:00,8:58,SD,,,0,00000000AB265A93,2871416474,,,,0
CE2015-0001,,VERIFY VIOLATION,TD,1/9/2015 0:00,10:00 AM,1/9/2015 0:00,10:00 AM,15,VIOLATION CONF.,"(1/9/2015 2:58 PM TD)3 written complaints were filed against this property for various violations. Did a site visit and took pictures. Illegal horse stalls, illegal barns, illegal dwelling, 8 abandoned vehichles, 18 or more horses, hundreds of chickens. Trash and construction debree spread throughout the property. 3 Semi truck trailors, Etc.I was unable to enter the property because of a locked gate. Photos were taken from the fence line and surrounding roads.",,TD:1501090254384465,,1/9/2015 0:00,14:54,TD,,,0,000000003A6D44BC,613256450,,,,0
CE2015-0002,,SITE VISIT,TD,1/21/2015 0:00,,1/21/2015 0:00,2:00 PM,,VIOLATION CONF.,(1/21/2015 3:58 PM TD)Took Photos and posted the structure unsafe. Red Tag.,,TD:1501210358163467,,1/21/2015 0:00,15:58,TD,,,0,000000002500876B,620791580,,,,0
CE2015-0001,,SITE VISIT,TD,1/28/2015 0:00,9:00 AM,1/28/2015 0:00,9:00 AM,30,VIOLATION CONF.,,,TD:1501270926007371,,1/27/2015 0:00,9:26,TD,,,0,00000000254DE380,624628899,,,,0
CE2015-0006,,VERIFY VIOLATION,TD,2/18/2015 0:00,11:00 AM,2/18/2015 0:00,,60,VIOLATION CONF.,,,TD:1502180151569262,,2/18/2015 0:00,13:51,TD,,,0,0000000028BE554C,641165658,,,,0
CE2014-0004,Bridge retrofit without permit,SITE VISIT,TD,1/15/2015 0:00,,1/15/2015 0:00,,,VIOLATION CONF.,(2/19/2015 3:56 PM TD)Took Photos. See attachments.,,TD:1502190355360371,,2/19/2015 0:00,15:55,TD,,,0,000000002648B67A,642299440,,,,0
CE2015-0007,See the attachments and Chronology,VERIFY VIOLATION,TD,3/6/2015 0:00,,3/6/2015 0:00,9:00 AM,120,VIOLATION CONF.,(3/9/2015 9:10 AM TD)Verified code violations and wrote to notice to comply citations,,TD:1503060140394413,,3/6/2015 0:00,13:40,TD,,,0,0000000027124CBB,654684446,,,,0
CE2014-0012,Hand delivered the Notice of intent.,SITE VISIT,TD,3/13/2015 0:00,2:00 PM,3/13/2015 0:00,2:00 PM,15,VIOLATION CONF.,"(3/16/2015 8:45 AM TD)I hand delivered and gave the Notice of Intent to the home owner, Dorothy Queen. She claimed her son Bobby, gets the mail and never gave her the previous letters. I allowed them until March 25, 2015 to repond before filing a Notice of Violation and adding the 650$ fee.",,TD:1503160842019342,,3/16/2015 0:00,8:42,TD,,,0,000000002856B928,661318352,,,,0
CE2015-0001,See Notes,FOLLOW UP,TD,3/25/2015 0:00,10:00 AM,3/25/2015 0:00,11:00 AM,30,VIOLATION CONF.,"(3/25/2015 7:21 AM TD)Meeting with animal control to do a site visit to come up with a plan to reduce the number of Roosters, Chickens, horses and the unpermitted barns.",,TD:1503250720436295,,3/25/2015 0:00,7:20,TD,,,0,000000003A6D44BE,668683032,,,,0
CE2013-0013,Courtesy Notice hand delivered to the MH,SITE VISIT,TD,3/27/2015 0:00,11:00 AM,3/27/2015 0:00,12:00 PM,15,VIOLATION CONF.,(3/27/2015 1:20 PM TD)I hand delivered a courtesy notice addressing the Mobile HOME Without permits and the expired permits for the Walnut Huller and the Scale house. See the photos in attachments. All the structures are complete and look to be fully operational. No finals have been approved.,,TD:1503270118428667,,3/27/2015 0:00,13:18,TD,,,0,000000002827BE1F,671390596,,,,0
CE2014-0015,Left Courtesy Notice on the gate.,SITE VISIT,TD,3/27/2015 0:00,12:00 PM,3/27/2015 0:00,12:00 PM,15,VIOLATION CONF.,(3/27/2015 2:50 PM TD)See attachements for photos taken from outside the property boundaries. I had no acces to the property. The gates were locked.,,TD:1503270248038884,,3/27/2015 0:00,14:48,TD,,,0,00000000280773D3,671576743,,,,0
CE2014-0002,Hand delivered the courtesy notice.,SITE VISIT,TD,3/27/2015 0:00,12:00 PM,3/27/2015 0:00,1:00 PM,15,VIOLATION CONF.,(3/27/2015 3:02 PM TD)Attached the courtesy notice to the gate. See attachments for letters and photos.,,TD:1503270300538922,,3/27/2015 0:00,15:00,TD,,,0,0000000028081F52,671620771,,,,0
CE2015-0008,,SITE VISIT,TD,3/27/2015 0:00,2:00 PM,3/27/2015 0:00,2:00 PM,30,VIOLATION CONF.,,,TD:1503270723458008,,3/27/2015 0:00,7:23,TD,,,0,0000000027FB8680,670763256,,,,0
CE2014-0001,See Notes and Attachments,SITE VISIT,TD,3/31/2015 0:00,,3/31/2015 0:00,9:00 AM,15,VIOLATION CONF.,(3/31/2015 3:07 PM TD)Hand Delivered a Courtesy Letter to the front door. Nobody home.(3/31/2015 3:11 PM TD)The single wide is lacking the proper support piers under the structure. They are still using the wheels and axles as support. The car port cover has fire damage and is beyond repair.,,TD:1503310306191047,,3/31/2015 0:00,15:06,TD,,,0,00000000282B607A,673926363,,,,0
CE2015-0011,,SITE VISIT,TD,3/31/2015 0:00,,3/31/2015 0:00,9:00 AM,60,VIOLATION CONF.,,,TD:1503311101120581,,3/31/2015 0:00,11:01,TD,,,0,28290799,673714855,,,,0
CE2014-0013,See notes and Attachments,SITE VISIT,TD,4/2/2015 0:00,9:00 AM,4/2/2015 0:00,9:00 AM,15,VIOLATION CONF.,(4/2/2015 2:59 PM TD)Took Photos and verified the addition to the single wide. Angelina Zuniga came in this morning to work out the unpermitted addition. I will contact her with a plan on moving forward with the addition permit. I called Shawn Berrigan ( State Inspector). I left him a message to call me back about the HCD permit. The HCD permit does NOT cover the addition. All the windoews have been replaced and there was a reroof done as well.  (See Attachemnts),,TD:1504020255501888,,4/2/2015 0:00,14:55,TD,,,0,0000000028557BCC,676687030,,,,0
CE2015-0014,,VERIFY VIOLATION,NB,4/7/2015 0:00,,4/7/2015 0:00,,,VIOLATION CONF.,,,TD:1504080257175329,,4/8/2015 0:00,14:57,TD,,,0,000000002896D0BC,680972458,,,,0
CE2014-0013,See notes,SITE VISIT,TD,4/9/2015 0:00,9:00 AM,4/10/2015 0:00,,15,VIOLATION CONF.,(9/10/2015 8:50 AM TD)I inspected inside of the mobile home. There is a storage room and a bedroom addition on the back of the manufactured home.,,TD:1504090732535628,,4/9/2015 0:00,7:32,TD,,,0,0000000032D05B3B,681330499,,,,0
CE2015-0002,,SITE VISIT,TD,4/9/2015 0:00,9:00 AM,4/9/2015 0:00,9:00 AM,15,VIOL. RESOLVED,,,TD:1504090739235634,,4/9/2015 0:00,7:39,TD,,,0,00000000289CC631,681356662,,,,0
CE2015-0015,See attachments,SITE VISIT,TD,4/9/2015 0:00,11:00 AM,4/9/2015 0:00,12:00 PM,30,VIOLATION CONF.,,,TD:1504091239515913,,4/9/2015 0:00,12:39,TD,,,0,0000000028A525B8,681908067,,,,0
CE2015-0004,,SITE VISIT,TD,1/29/2015 0:00,9:00 AM,1/29/2015 0:00,9:00 AM,30,VIOLATION CONF.,,,TD:1504130353348484,,4/13/2015 0:00,15:53,TD,,,0,0000000028C5774C,684020294,,,,0
CE2015-0014,Hand delivered a copy of the courtesy no,SITE VISIT,TD,4/22/2015 0:00,10:00 AM,4/22/2015 0:00,10:00 AM,15,VIOLATION CONF.,(4/22/2015 10:50 AM TD)Left a copy of the courtesy notice on the front door . See the attachments for the photo.,,TD:1504220832010045,,4/22/2015 0:00,8:32,TD,,,0,0000000029296D61,690394120,,,,0
CE2015-0016,See Notes,SITE VISIT,TD,4/29/2015 0:00,9:00 AM,4/29/2015 0:00,10:00 AM,30,VIOLATION CONF.,(4/29/2015 1:32 PM TD)Charged 1 hour of time = $130.00Took Photos (See Attachments),,TD:1504290111013169,,4/29/2015 0:00,13:11,TD,,,0,000000002993B409,697447584,,,,0
CE2015-0014,See Notes.,VERIFY VIOLATION,TD,5/7/2015 0:00,,5/7/2015 0:00,,,VIOLATION CONF.,(5/7/2015 3:53 PM TD)I was allowed into the house today. There is more work on the interior that needs to be added to permit BP2015-0365. I advised the owner of that. That permit is still under review here in the office.,,TD:1505070352309624,,5/7/2015 0:00,15:52,TD,,,0,000000002A3665BD,708198008,,,,0
CE2015-0001,Progress Inspection,FOLLOW UP,TD,6/5/2015 0:00,,6/5/2015 0:00,1:00 PM,30,VIOLATION CONF.,(6/5/2015 3:05 PM TD)Mike Nevis and I did a progress inspection. They have have taken down 2 of the unpermitted buildings and have removed 8 horses and hundreds of chickens and roosters. They have cleaned up about 50% of the junk. I gave them more direction on which buildings to remove and to keep throwing away the junk. They want another progress inspection in 2 weeks.,,TD:1506050303247143,,6/5/2015 0:00,15:03,TD,,,0,000000003A6D44C0,731666665,,,,0
CE2015-0018,refer to pictures--no permits,SITE VISIT,EWS,7/9/2015 0:00,9:00 AM,7/9/2015 0:00,11:00 AM,60,VIOLATION CONF.,,,TD:1507101010392383,,7/10/2015 0:00,10:10,TD,,,0,36232537,776565284,,,,0
CE2015-0018,,VERIFY VIOLATION,EWS,7/9/2015 0:00,9:00 AM,7/9/2015 0:00,11:00 AM,60,VIOLATION CONF.,,,TD:1507101010402384,,7/10/2015 0:00,10:10,TD,,,0,000000002E497294,776565289,,,,0
CE2015-0019,See Notes,SITE VISIT,TD,7/9/2015 0:00,9:00 AM,7/9/2015 0:00,,30,VIOLATION CONF.,(7/10/2015 11:08 AM TD)Dale Kent did the site inspection.,,TD:1507101107562440,,7/10/2015 0:00,11:07,TD,,,0,000000002E4B96E4,776667624,,,,0
CE2015-0021,,SITE VISIT,TD,7/24/2015 0:00,2:00 PM,7/24/2015 0:00,3:00 PM,60,VIOLATION CONF.,,,TD:1507281140487519,,7/28/2015 0:00,11:40,TD,,,0,000000003072B6C9,812822443,,,,0
CE2015-0021,,VERIFY VIOLATION,TD,7/24/2015 0:00,2:00 PM,7/24/2015 0:00,3:00 PM,,VIOLATION CONF.,,,TD:1507281140507520,,7/28/2015 0:00,11:40,TD,,,0,000000003072AFB0,812822446,,,,0
CE2015-0022,,SITE VISIT,TD,7/31/2015 0:00,,7/31/2015 0:00,10:00 AM,30,VIOLATION CONF.,,,TD:1507300844059594,,7/30/2015 0:00,8:44,TD,,,0,0000000030903ECE,814759115,,,,0
CE2015-0022,,VERIFY VIOLATION,TD,7/31/2015 0:00,,7/31/2015 0:00,10:00 AM,,VIOLATION CONF.,,,TD:1507300844059595,,7/30/2015 0:00,8:44,TD,,,0,0000000030903CD4,814759120,,,,0
CE2015-0023,,SITE VISIT,TD,8/13/2015 0:00,2:00 PM,8/13/2015 0:00,,,VIOLATION CONF.,,,TD:1508130731528430,,8/13/2015 0:00,7:31,TD,,,0,00000000314A9168,826295799,,,,0
CE2015-0023,,VERIFY VIOLATION,TD,8/13/2015 0:00,2:00 PM,8/13/2015 0:00,,,VIOLATION CONF.,,,TD:1508130731528431,,8/13/2015 0:00,7:31,TD,,,0,00000000314A9160,826295802,,,,0
CE2015-0024,,VERIFY VIOLATION,TD,8/14/2015 0:00,,8/14/2015 0:00,,,VIOLATION CONF.,,,TD:1508140153029389,,8/14/2015 0:00,13:53,TD,,,0,00000000315A9CD9,828021973,,,,0
CE2015-0023,See Notes,FOLLOW UP,TD,8/27/2015 0:00,,8/27/2015 0:00,,,VIOLATION CONF.,(8/27/2015 11:02 AM TD)Delivered a Courtesy Notice,,TD:1508271101397131,,8/27/2015 0:00,11:01,TD,,,0,32145375,840192833,,,,0
CE2015-0025,,SITE VISIT,TD,9/1/2015 0:00,9:00 AM,9/1/2015 0:00,9:00 AM,,VIOLATION CONF.,,,TD:1509011024329757,,9/1/2015 0:00,10:24,TD,,,0,000000003252B75F,844281693,,,,0
CE2015-0025,,VERIFY VIOLATION,TD,9/1/2015 0:00,9:00 AM,9/1/2015 0:00,9:00 AM,,VIOLATION CONF.,,,TD:1509011024339758,,9/1/2015 0:00,10:24,TD,,,0,000000003252B762,844281696,,,,0
CE2015-0026,,SITE VISIT,TD,9/4/2015 0:00,,9/4/2015 0:00,11:00 AM,,VIOLATION CONF.,,,TD:1509040136232974,,9/4/2015 0:00,13:36,TD,,,0,00000000329B1B3D,849025849,,,,0
CE2015-0026,,VERIFY VIOLATION,TD,9/4/2015 0:00,,9/4/2015 0:00,11:00 AM,,VIOLATION CONF.,,,TD:1509040136242975,,9/4/2015 0:00,13:36,TD,,,0,00000000329B1B40,849025854,,,,0
CE2014-0013,See notes.,FOLLOW UP,TD,9/14/2015 0:00,,9/14/2015 0:00,10:00 AM,,VIOLATION CONF.,(9/14/2015 11:53 AM TD)They have added a shakey car port to the area where the trsilers are. (See attachments) for photos. Illegal and unsafe wiring for the trailers. The trailers were posted today by environmental health. Added an hour worth of fees for the reinspection asked by the owner.,,TD:1509141140477133,,9/14/2015 0:00,11:40,TD,,,0,00000000330CF63A,856457832,,,,0
CE2015-0026,See Notes,SITE VISIT,TD,9/30/2015 0:00,13:00,9/30/2015 0:00,14:00,,VIOLATION CONF.,"(9/30/2015 7:36 AM TD)Ed, Johnny and I are going to do a site visit in order to see if the sink hole warrants posting the building as unihabitable. The owner is spanish speaking only.(9/30/2015 2:29 PM TD)Completed the site visit. Wrote a notice of corrections. (See Attachments).",,TD:1509300735137390,,9/30/2015 0:00,7:35,TD,,,0,0000000033E22514,869799419,,,,0
CE2013-0009,See Notes,SITE VISIT,TD,10/12/2015 0:00,9:00,10/12/2015 0:00,,,VIOLATION CONF.,(10/12/2015 3:36 PM TD)Met with the contractor and both owners. Came up with a game plan to permit the north shop office and put electrical in an Ag exempt barn.The cooler room has been stripped and is back to a unconditioned shack. it might be about 200 sqft.,,TD:1510120733394615,,10/12/2015 0:00,7:33,TD,,,0,000000003472D40F,879134304,,,,0
CE2013-0009,,VERIFY VIOLATION,TD,10/12/2015 0:00,9:00,10/12/2015 0:00,,,VIOLATION CONF.,,,TD:1510120733404616,,10/12/2015 0:00,7:33,TD,,,0,000000003472D398,879134307,,,,0
CE2015-0027,,SITE VISIT,TD,10/13/2015 0:00,,10/13/2015 0:00,,30,VIOLATION CONF.,,,TD:1510130304316037,,10/13/2015 0:00,15:04,TD,,,0,34802108,880812142,,,,0
CE2015-0027,See notes,VERIFY VIOLATION,TD,10/13/2015 0:00,,10/13/2015 0:00,,15,VIOLATION CONF.,(10/13/2015 3:05 PM TD)#14 romex run accross a driveway over to the well. Red tagged and case created.,,TD:1510130304316038,,10/13/2015 0:00,15:04,TD,,,0,000000003480210A,880812145,,,,0
CE2014-0002,,SITE VISIT,TD,10/14/2015 0:00,9:00,10/14/2015 0:00,,15,VIOLATION CONF.,,,TD:1510130357276187,,10/13/2015 0:00,15:57,TD,,,0,00000000348C8572,881013557,,,,0
CE2014-0002,,VERIFY VIOLATION,TD,10/14/2015 0:00,9:00,10/14/2015 0:00,,60,VIOLATION CONF.,,,TD:1510130357286188,,10/13/2015 0:00,15:57,TD,,,0,00000000348C8574,881013562,,,,0
CE2015-0027,See notes,ELECTRICAL,TD,10/22/2015 0:00,,10/22/2015 0:00,,45,VIOLATION CONF.,(10/22/2015 3:52 PM TD)Served a stop work notice. The owner is working on his service panel without getting a permit. Charged another $130.00 for the site visit.,,TD:1510220351172993,,10/22/2015 0:00,15:51,TD,,,0,0000000034FB2B55,888875747,,,,0
CE2015-0029,,SITE VISIT,TD,11/16/2015 0:00,,11/16/2015 0:00,,15,VIOLATION CONF.,,,TD:1511170914090635,,11/17/2015 0:00,9:14,TD,,,0,0000000036036C38,906192829,,,,0
CE2015-0029,,VERIFY VIOLATION,TD,11/16/2015 0:00,,11/16/2015 0:00,,15,VIOLATION CONF.,,,TD:1511170914090636,,11/17/2015 0:00,9:14,TD,,,0,0000000036036C3A,906192836,,,,0
CE2015-0029,,ELECTRICAL,TD,11/16/2015 0:00,,11/16/2015 0:00,,15,VIOLATION CONF.,,,TD:1511170914090637,,11/17/2015 0:00,9:14,TD,,,0,0000000036036C3C,906192839,,,,0
CE2015-0029,,PLUMBING,TD,11/16/2015 0:00,,11/16/2015 0:00,,15,VIOLATION CONF.,,,TD:1511170914100638,,11/17/2015 0:00,9:14,TD,,,0,0000000036036C3E,906192842,,,,0
CE2015-0029,,MECHANICAL,TD,11/16/2015 0:00,,11/16/2015 0:00,,15,VIOLATION CONF.,,,TD:1511170914100639,,11/17/2015 0:00,9:14,TD,,,0,0000000036036C40,906192845,,,,0
CE2015-0030,,SITE VISIT,TD,11/23/2015 0:00,9:00,11/23/2015 0:00,,15,VIOLATION CONF.,,,TD:1511230258170679,,11/23/2015 0:00,14:58,TD,,,0,00000000415E31E5,911931040,,,,0
CE2015-0030,,VERIFY VIOLATION,TD,11/23/2015 0:00,9:00,11/23/2015 0:00,,15,VIOLATION CONF.,,,TD:1511230258180680,,11/23/2015 0:00,14:58,TD,,,0,00000000415E31E7,911931043,,,,0
CE2015-0031,,SITE VISIT,TD,11/24/2015 0:00,,11/24/2015 0:00,,15,VIOLATION CONF.,,,TD:1511240225232246,,11/24/2015 0:00,14:25,TD,,,0,00000000366EC3E1,913228577,,,,0
CE2015-0031,House is 90% Burned.,VERIFY VIOLATION,TD,11/24/2015 0:00,,11/24/2015 0:00,,15,VIOLATION CONF.,,,TD:1511240225232247,,11/24/2015 0:00,14:25,TD,,,0,00000000366EC3E3,913228580,,,,0
CE2015-0031,,FOLLOW UP,TD,11/25/2015 0:00,11:00,11/25/2015 0:00,,15,VIOLATION CONF.,,,TD:1511250725432560,,11/25/2015 0:00,7:25,TD,,,0,00000000367D15D8,913554808,,,,0
1089,,SITE VISIT,TD,1/12/2016 0:00,10:00,1/12/2016 0:00,,60,VIOLATION CONF.,,,TD:1601120753499702,,1/12/2016 0:00,7:53,TD,,,0,0000000039064C9A,955955441,,,,0
1089,,VERIFY VIOLATION,TD,1/12/2016 0:00,10:00,1/12/2016 0:00,,60,VIOLATION CONF.,,,TD:1601120753509703,,1/12/2016 0:00,7:53,TD,,,0,0000000039064C9C,955955444,,,,0
CE2016-0001,,SITE VISIT,TD,1/29/2016 0:00,,1/29/2016 0:00,,15,VIOLATION CONF.,,,TD:1602010816144811,,2/1/2016 0:00,8:16,TD,,,0,0000000039FDE691,972940447,,,,0
CE2016-0001,,VERIFY VIOLATION,TD,1/29/2016 0:00,,1/29/2016 0:00,,15,VIOLATION CONF.,,,TD:1602010816154812,,2/1/2016 0:00,8:16,TD,,,0,0000000039FDE693,972940452,,,,0
CE2016-0002,,SITE VISIT,TD,4/11/2016 0:00,,4/11/2016 0:00,,15,VIOLATION CONF.,,,TD:1604110354204956,,4/11/2016 0:00,15:54,TD,,,0,000000003D11422B,1024540950,,,,0
CE2016-0002,,VERIFY VIOLATION,TD,4/11/2016 0:00,,4/11/2016 0:00,,15,VIOLATION CONF.,,,TD:1604110354214957,,4/11/2016 0:00,15:54,TD,,,0,000000003D114293,1024540955,,,,0
CE2016-0005,,SITE VISIT,TD,4/13/2016 0:00,,4/13/2016 0:00,,60,VIOLATION CONF.,,,TD:1604250146223578,,4/25/2016 0:00,13:46,TD,,,0,000000003DB4E288,1035263868,,,,0
CE2016-0005,,VERIFY VIOLATION,TD,4/13/2016 0:00,,4/13/2016 0:00,,60,VIOLATION CONF.,,,TD:1604250146223579,,4/25/2016 0:00,13:46,TD,,,0,000000003DB4E28A,1035263873,,,,0
CE2016-0004,,SITE VISIT,TD,4/25/2016 0:00,,4/25/2016 0:00,,60,VIOLATION CONF.,,,TD:1604251110143357,,4/25/2016 0:00,11:10,TD,,,0,000000003DB2CF9F,1035128156,,,,0
CE2016-0004,,VERIFY VIOLATION,TD,4/25/2016 0:00,,4/25/2016 0:00,,60,VIOLATION CONF.,,,TD:1604251110153358,,4/25/2016 0:00,11:10,TD,,,0,000000003DB2CFA1,1035128161,,,,0
CE2016-0006,,SITE VISIT,TD,5/16/2016 0:00,10:00,5/16/2016 0:00,,45,VIOLATION CONF.,,,TD:1605130303465787,,5/13/2016 0:00,15:03,TD,,,0,000000003EA12440,1049636926,,,,0
CE2016-0006,,VERIFY VIOLATION,TD,5/16/2016 0:00,10:00,5/16/2016 0:00,,45,VIOLATION CONF.,,,TD:1605130303475788,,5/13/2016 0:00,15:03,TD,,,0,000000003EA12442,1049636931,,,,0
CE2016-0007,,SITE VISIT,TD,5/16/2016 0:00,,5/16/2016 0:00,,15,VIOLATION CONF.,,,TD:1605170647426805,,5/17/2016 0:00,6:47,TD,,,0,000000003EA5009F,1051000945,,,,0
CE2016-0007,,VERIFY VIOLATION,TD,5/16/2016 0:00,,5/16/2016 0:00,,15,VIOLATION CONF.,,,TD:1605170647436806,,5/17/2016 0:00,6:47,TD,,,0,000000003EA500A1,1051000948,,,,0
CE2016-0007,SEE NOTES!!!!,COMPLIANCE,TD,5/26/2016 0:00,,5/26/2016 0:00,,30,VIOL. RESOLVED,(6/3/2016 9:25 AM TD)I WAS ABLE TO VERIFY THAT THE OWNERS CUT THE 8' FENCE DOWN TO 7' FROM THE ROAD. DID NOT ENTER THE PROPERTY. (9/6/2016 7:53 AM TD)Case is closed as per Ed Short.,,TD:1606030923387282,,6/3/2016 0:00,9:23,TD,,,0,0000000044421C6F,1066272154,,,,0
CE2016-0010,,SITE VISIT,TD,6/23/2015 0:00,,6/23/2015 0:00,,15,VIOLATION CONF.,,,TD:1606150209327116,,6/15/2016 0:00,14:09,TD,,,0,00000000402114B4,1075909783,,,,0
CE2016-0010,,VERIFY VIOLATION,TD,6/23/2015 0:00,,6/23/2015 0:00,,15,VIOLATION CONF.,,,TD:1606150209357117,,6/15/2016 0:00,14:09,TD,,,0,00000000402114B6,1075909790,,,,0
CE2016-0011,,SITE VISIT,TD,6/21/2016 0:00,,6/21/2016 0:00,,30,VIOLATION CONF.,,,TD:1606211159320337,,6/21/2016 0:00,11:59,TD,,,0,000000004069473F,1080641013,,,,0
CE2016-0011,,VERIFY VIOLATION,TD,6/21/2016 0:00,,6/21/2016 0:00,,30,VIOLATION CONF.,,,TD:1606211159330338,,6/21/2016 0:00,11:59,TD,,,0,40694741,1080641016,,,,0
1163,,SITE VISIT,TD,5/11/2016 0:00,,5/11/2016 0:00,,30,VIOLATION CONF.,(6/30/2016 8:56 AM TD)Did a site visit with the prospective owner to see what options there is for compliance.,,TD:1606300855475477,,6/30/2016 0:00,8:55,TD,,,0,0000000040DE9CCF,1088330884,,,,0
1163,,FOLLOW UP,TD,5/11/2016 0:00,,5/11/2016 0:00,,30,VIOLATION CONF.,,,TD:1606300855485478,,6/30/2016 0:00,8:55,TD,,,0,0000000040DE9CD1,1088330887,,,,0
CE2016-0012,See Notes,SITE VISIT,TD,7/6/2016 0:00,9:00,7/6/2016 0:00,,30,VIOLATION CONF.,(7/6/2016 1:45 PM TD)Did a site visit. Took Photos. The owner wants to know how to obtain permits to repair the fire damage. The owner said he would come in on 7/7/2016 to inquire getting a repair permit.,,TD:1607050219267319,,7/5/2016 0:00,14:19,TD,,,0,000000004261B14B,1090797832,,,,0
CE2016-0012,,VERIFY VIOLATION,TD,7/6/2016 0:00,9:00,7/6/2016 0:00,,30,VIOLATION CONF.,,,TD:1607050219277320,,7/5/2016 0:00,14:19,TD,,,0,000000004261B14D,1090797835,,,,0
CE2016-0014,,SITE VISIT,TD,6/20/2016 0:00,,6/20/2016 0:00,,45,VIOLATION CONF.,,,TD:1607120212112081,,7/12/2016 0:00,14:12,TD,,,0,000000004164BB8E,1097120605,,,,0
CE2016-0014,,VERIFY VIOLATION,TD,6/20/2016 0:00,,6/20/2016 0:00,,45,VIOLATION CONF.,,,TD:1607120212122082,,7/12/2016 0:00,14:12,TD,,,0,000000004164BB90,1097120612,,,,0
CE2016-0013,,SITE VISIT,TD,5/20/2016 0:00,,5/20/2016 0:00,,30,VIOLATION CONF.,,,TD:1607120820141413,,7/12/2016 0:00,8:20,TD,,,0,00000000415DB0C4,1096659111,,,,0
CE2016-0013,,VERIFY VIOLATION,TD,5/20/2016 0:00,,5/20/2016 0:00,,30,VIOLATION CONF.,,,TD:1607120820161414,,7/12/2016 0:00,8:20,TD,,,0,00000000415DB0C6,1096659118,,,,0
CE2016-0013,See Correction Notice.,FOLLOW UP,TD,7/12/2016 0:00,9:00,7/12/2016 0:00,,30,VIOLATION CONF.,(7/12/2016 12:49 PM TD)I met with the owner of the property. There is no evidence of anybody linig in the art studio now. The guy that was living in there is leaving the area friday and is not returning. The owner hopes to sell the property. I wrote a correction notice for three items and left the scene.,,TD:1607120820361415,,7/12/2016 0:00,8:20,TD,,,0,41630453,1096659143,,,,0
CE2015-0030,See notes,FOLLOW UP,TD,7/12/2016 0:00,10:00,7/12/2016 0:00,,15,VIOLATION CONF.,(7/12/2016 12:14 PM TD)I talked to the owner today and he said he is drawing up plans for the addition he did. He also said that he is no longer working on race cars at his property. The trailer was well off the road and he was in the process of cleaning his back yard up.,,TD:1607120850231541,,7/12/2016 0:00,8:50,TD,,,0,000000004162AF8E,1096692177,,,,0
CE2016-0015,,SITE VISIT,TD,7/28/2016 0:00,,7/28/2016 0:00,,60,VIOLATION CONF.,,,TD:1607280332112279,,7/28/2016 0:00,15:32,TD,,,0,000000004221BE47,1109499675,,,,0
CE2016-0015,,VERIFY VIOLATION,TD,7/28/2016 0:00,,7/28/2016 0:00,,60,VIOLATION CONF.,,,TD:1607280332112280,,7/28/2016 0:00,15:32,TD,,,0,000000004221BE49,1109499678,,,,0
