"BUSINESS_NO","COMPANY","MAIL_ADDRESS1","MAIL_ADDRESS2","MAIL_CITY","MAIL_STATE","MAIL_ZIP","LOC_ADDRESS1","LOC_ADDRESS2","LOC_CITY","LOC_STATE","LOC_ZIP","PHONE","FAX","EMERGENCY","BUSINESS_TYPE","SIC_1","SIC_2","SIC_3","OWNERSHIP_TYPE","TAX_ID","RESALE_ID","ST_LIC_NO","ST_LIC_ISS","ST_LIC_EXP","WRKR_COMP","W_COMP_NO","W_COMP_ISS","W_COMP_EXP","NOTES","COMPANY_PRINT_AS","EMPLOYEES","TEXTFIELD1","TEXTFIELD2","TEXTFIELD3","TEXTFIELD4","TEXTFIELD5","TEXTFIELD6","TEXTFIELD7","TEXTFIELD8","CHECKBOX1","CHECKBOX2","CHECKBOX3","CHECKBOX4","CHECKBOX5","CHECKBOX6","CHECKBOX7","CHECKBOX8","TAG","CLASSIFICATION","EMAIL","OWNER_NAME","SITE_STREETID","SITE_NUMBER","SITE_STREETNAME","SITE_UNIT_NO","SITE_CITY","SITE_STATE","SITE_ZIP","SITE_ALTERNATE_ID","SITE_GEOTYPE","SITE_APN","SITE_LOT_NO","SITE_BLOCK","SITE_TRACT","SITE_SUBDIVISION","SITE_DESCRIPTION","LIAB_CARRIER","LIAB_NO","LIAB_ISS","LIAB_EXP","DEFAULT_INSPECTOR","LOCKID","RECORDID","LOC_RECORDID","DEPOSITTYPE","HISTORICAL_APN","BUSINESS_SUBTYPE","FEES_CHARGED","FEES_PAID","BALANCE_DUE","REFERENCE_NO","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"11286","MEARS GROUP INC.","2021 OMEGA RD.  SUITE 110","","SAN RAMON","CA","94583","2021 OMEGA RD.  SUITE 110","","SAN RAMON","CA","94583     ","9258207630","9258204543","","NOT IN UNINCORP","1623","","","CORPORATION","","","11286","2010-08-17 00:00:00","","","","","","PIPELINE INTEGRITY SERVICES; ENGINEERING/TECHNICAL CONSTRUCTION, REHABILITATION, COROSION CONTROL (SUBCONTRACTOR FOR PG&E)","","7","818470","A","04/30/2013","","","","","","0","0","","","","","","","","","catherine.smith@mears.net","SCOTT FLUHARTY","","2021","OMEGA RD.  SUITE 110","","SAN RAMON","CA","94583     ","","","","","","","","","","","","","","","YOLO:1102011547103288","","","","","1092.4000000000001","1022.6799999999999","69.720000000000098","","0","00000000B4A4D415","",""
"11287","BEUTLER AIR CONDITIONING SERVICES","855 National Drive Ste #109","","SACRAMENTO","CA","95834","855 National Drive Ste #109","","SACRAMENTO","CA","95834","9166462222","","","NOT IN UNINCORP","1711","","","CORPORATION","","","795540","2010-08-18 00:00:00","","","","","","CONTRACTOR, HVAC SERVICES","BEUTLER AIR CONDITIONING SERVICES","3","795540","C20, C36","8/31/2024","","","","","","N","Y","","","","","","","","","arslicensing@ars.com","ARS AMERICAN RESIDENTIAL SERVI","","855","National Drive","Ste #109","SACRAMENTO","CA","95834","","","","","","","","","","","","","","","YOLO:1102011547103289","","","","CONTRACTOR","1216.48","1146.76","69.719999999999999","","0","00000000B4A4D4FF","",""
"11296","INTERNATIONAL LINE BUILDERS, INC.","1375 Terminal Street","","West Sacramento","CA","95691","19020 CIPOLE RD. BLDG A","","TUALATIN","OR","97062     ","9163731426","9163739450","","NOT IN UNINCORP","1623","","","CORPORATION","237130","","11296","2010-08-30 00:00:00","","","","","","POWER LINE CONSTRUCTION","","15","782515","C10, A","08/31/2022","","","","","","0","0","","","","","","","","","david.robinson@ilbinc.com","INTERNATIONAL LINE BUILDERS IN","","19020","CIPOLE RD. BLDG A","","TUALATIN","OR","97062     ","","","","","","","","","","","","","","","YOLO:1102011547103298","","","","","1058.48","988.75999999999999","69.719999999999999","","0","00000000B4A4D5EA","",""
"2075","AUSTERMAN, INC.","1960 CHANNEL DRIVE","","WEST SACRAMENTO","CA","95691     ","1960 CHANNEL DRIVE","","WEST SACRAMENTO","CA","95691     ","9163711031","9163723423","","NOT IN UNINCORP","1799","","","CORPORATION","","","2075","1988-04-01 00:00:00","","","","","","Concrete and asphalt sawing, drilling and demo.","","28","686965","C8, C21, C61","04/30/2022","","","","","","N","Y","","","","","","","","","CROSARIO@AUSTERMANINC.COM","ELAINE & ROB AUSTERMAN","","1960","CHANNEL DRIVE","","WEST SACRAMENTO","CA","95691     ","","","045160006","","","","","","","","","","","","YOLO:11020115471033","YOLO:11021013292223290","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4B42C82","",""
"11298","FUTURE ENERGY, ENERGY SAVER","PO BOX 87","","WILTON","CA","95693     ","9721 Kent Street","","ELK GROVE","CA","95624     ","9166863008","9166863086","","NOT IN UNINCORP","1711","","","CORPORATION","","","11298","2010-09-02 00:00:00","","","","","","SOLAR INSTALLATION","Future Energy Corporation","6","463720","B, C10, C20, C46","10/31/2022","","","","","","N","N","","","","","","","","","mgarcia@energysavers.com","JEFFREY  ADKINS","","9721","Kent Street","","ELK GROVE","CA","95624     ","","","","","","","","","","","","","","","YOLO:1102011547103300","","","","","1425.3","1355.5799999999999","69.719999999999999","","0","00000000B4A4D6DD","",""
"11304","BAILEY'S TRENCHLESS INC.","113 Court Street","","WOODLAND","CA","95695","113 Court Street","","WOODLAND","CA","95695     ","5306621113","5306621114","","CONTRACTOR","1794","","","CORPORATION","","","11304","2010-09-16 00:00:00","","","","","","UNDERGROUND CONSTRUCTION, DIRECTIONAL DRILLING","","1","780747","A, C36","02/28/2023","","","","","","0","0","","","","","","","","","skrshul@baileystrenchless.com","ANDY TANBERG","","113","Court Street","","WOODLAND","CA","95695     ","","","","","","","","","","","","","","","YOLO:1102011547103306","","","","PLUMBING","1163.2","1093.48","69.719999999999999","","0","00000000B4A4D920","",""
"1250","LA AMISTAD","36046 JEFFERSON BLVD.","","CLARKSBURG","CA","95612     ","36046 JEFFERSON BLVD.","","CLARKSBURG","CA","95612     ","9167441346","","","COUNTY COMMERCIAL","5812      ","","","SOLE PROPRIETORSHIP","","","1250","1985-04-30 00:00:00","","","","","","Restaurant w/beer","","4","","","","","","","","","Y","Y","","","","","","","","","","JUANA Z. LOPEZ","","36046","JEFFERSON BLVD.","","CLARKSBURG","CA","95612     ","","","043190020","","","","","","","","","","","","YOLO:110201154710331","YOLO:11021013292222387","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B3FDB6","",""
"11318","ACCESS TRANSPORT & LOGISTICS, INC.","PO BOX  8728","","WOODLAND","CA","95776","595 N. EAST ST. ","","WOODLAND","CA","95776     ","5306611505","5306611535","","COUNTY COMMERCIAL","4789","","","CORPORATION","","","11318","2010-10-01 00:00:00","","","","","","HEAVY TRUCKING SERVICE AND BROKERAGE OF GENERAL COMMODITIES","","4","","","","","","","","","0","0","","","","","","","","","AP@ACCTRANSPORT.COM","JOE AND DIANNA  GALLEGOS","","595","N. EAST ST. ","","WOODLAND","CA","95776     ","","","","","","","","","","","","","","","YOLO:1102011547103320","","","","","1056.2","986.48000000000002","69.719999999999999","","0","00000000B4A4DA2B","",""
"11319","PACIFIC ACE HARDWARE-ESPARTO","627 MERCHANT ST. ","","VACAVILLE","CA","95688     ","16851 YOLO AVE","","ESPARTO","CA","95627     ","5307873800","5307874050","","RETAIL SALES","5251","","","CORPORATION","","","11319","2010-10-05 00:00:00","","","","","","RETAIL TRADE HARDWARE","","9","","","","","","","","","N","Y","","","","","","","","","devin@pacificacehardware.com","DAVID G. MCKENZIE","","16851","YOLO AVE","","ESPARTO","CA","95627     ","","","049312001","","","","","","","","","","","","YOLO:1102011547103321","YOLO:11021013292231059","","","MERCHANDISE","1005.2","935.48000000000002","69.719999999999999","","0","00000000B4A4DB26","",""
"11320","ADVANCED HELICOPTER SERVICES","17986 COUNTY ROAD 94B, HANGAR","A-1","WOODLAND","CA","95695","17986 COUNTY ROAD 94B, HANGAR ","A-1","WOODLAND","CA","95695     ","5306697115","5306697547","","COUNTY COMMERCIAL","4581","","","CORPORATION","","","11320","2010-10-06 00:00:00","","","","","","Helicopter Service and Maintenance Center","","19","","","","","","","","","0","0","","","","","","","","","sparrow@advheli.com","DFC, INC","","17986","COUNTY ROAD 94B, HANGAR ","","WOODLAND","CA","95695     ","","","","","","","","","","","","","","","YOLO:1102011547103322","","","","","1005.2","935.48000000000002","69.719999999999999","","0","00000000B4A4DC19","",""
"11330","HANDY RANDY","900  LEO WAY","","WOODLAND","CA","95776     ","900  LEO WAY","","WOODLAND","CA","95776     ","5303832716","","","NOT IN UNINCORP","1521","","","SOLE PROPRIETORSHIP","","","11330","2010-11-09 00:00:00","","","","","","REMODELS/REPAIRS","HANDY RANDY","0","943710","B","02/29/2020","","","","","","N","Y","","","","","","","","","mrhandyrandy@yahoo.com","RANDY KIESZ","","900"," LEO WAY","","WOODLAND","CA","95776     ","","","","","","","","","","","","","","","YOLO:1102011547103332","","","","","985.20000000000005","915.48000000000002","69.719999999999999","","0","00000000B4A4DD0C","",""
"11332","PARKS WATER RESOURCES","P O Box 494","","ZAMORA","CA","95698     ","31681 COUNTY ROAD14","","ZAMORA","CA","95698     ","5306619027","","","HOME OCCUPATION","1781","","","PARTNERSHIP","","","11332","2010-11-12 00:00:00","","","","","","DRILLING/INSTALLATION/DEVELOPMENT, DOMESTIC WATER WELLS-AGRICULTURE","","2","972963","C57","05/31/2012","","","","","","N","Y","","","","","","","","","DRILLING@PARKSWATERRESOURCES.COM","DOLAN TIMOTHY PARKS","","31681","COUNTY ROAD14","","ZAMORA","CA","95698     ","","","","","","","","","","","","","","","YOLO:1102011547103333","","","","","1054.0999999999999","984.38","69.719999999999899","","0","00000000B4A4DDF6","",""
"11333","GARCIA'S CLEANING INC.","1372 DODDS DR. ","","WOODLAND","CA","95776     ","1372 DODDS DR. ","","WOODLAND","CA","95776     ","5305546719","5305546719","","NOT IN UNINCORP","7349","","","CORPORATION","","","11333","2010-11-12 00:00:00","","","","","","OFFICE CLEANING - ","","3","","","","","","","","","N","Y","","","","","","","","","garcia92792@yahoo.com","GARCIAS CLEANING","","1372","DODDS DR. ","","WOODLAND","CA","95776     ","","","","","","","","","","","","","","","YOLO:1102011547103334","","","","","985.20000000000005","915.48000000000002","69.719999999999999","","0","00000000B4A4DEE3","",""
"11334","H & H ENGINEERING CONSTRUCTION, INC","212 INDUSTRIAL DR.","","STOCKTON","CA","95206     ","212 INDUSTRIAL DR.","","STOCKTON","CA","95206     ","2099830708","2099830715","2099930834","NOT IN UNINCORP","1629","","","CORPORATION","","","11334","2010-11-12 00:00:00","","","","","","RAILROAD CONSTRUCTION","H&H ENGINEERING","6","482767","A","11/30/2023","","","","","","N","Y","1","","","","","","","","KATHY@HHENG.COM","ROBERT HALLANGER","","212","INDUSTRIAL DR.","","STOCKTON","CA","95206     ","","","","","","","","","","","","","","","YOLO:1102011547103335","","","","CONTRACTOR","1054.0999999999999","984.38","69.719999999999899","","0","00000000B4A4DFE4","",""
"11350","BARNUM & CELILLO ELECTRIC, INC","135 MAIN AVE","","SACRAMENTO","CA","95838     ","135 MAIN AVE","","SACRAMENTO","CA","95838     ","9166464661","","","NOT IN UNINCORP","1731","","","CORPORATION","","","11350","2011-01-12 00:00:00","","","","","","ECLECTRICAL","BARNUM & CELILLO ELECTRIC, INC","2","599724","C10, D56, C46","08/13/2014","","","","","","N","Y","","","","","","","","238210","","FRED  BARNUM ","","135","MAIN AVE","","SACRAMENTO","CA","95838     ","","","","","","","","","","","","","","","YOLO:1102011547103351","","","","","962.20000000000005","892.48000000000002","69.719999999999999","","0","00000000B4A4E0D3","",""
"2398","GEREMIA POOLS,INC.","7901 14th Ave","","Sacramento","CA","95826","7901 14TH Ave","","Sacramento","CA","95826","9169147800","9169147838","","NOT IN UNINCORP","1799      ","","","CORPORATION","","","2398","1991-08-13 00:00:00","","","","","","Swimming Pool Contractor","Geremia pools, inc.","0","191966","A, C35, C53","02/28/2023","","","","","","N","Y","","","","","","","","","contoller@germiapools.com","MIKE GEREMIA","","7901","14TH Ave","","Sacramento","CA","95826","","","","","","","","","","","","","","","YOLO:110201154710367","","","","","1110","1040.28","69.719999999999999","","0","00000000B4B4754A","",""
"1340","HERBST MANUFACTURING, INC. #1","P.O. BOX 67","","ESPARTO","CA","95627     ","16920 NORTH GRAFTON ST.","","ESPARTO","CA","95627     ","5307873460","","","COUNTY COMMERCIAL","3523","","","CORPORATION","","","1340","1985-05-22 00:00:00","","","","","","Manufacture & repair of farm machinery.","","4","","","","","","","","","N","Y","","","","","","","","","dmherst@netzero.com","DAVID M. HERBST","","16920","NORTH GRAFTON ST.","","ESPARTO","CA","95627     ","","","049296003","","","","","","","","","","","","YOLO:110201154710373","YOLO:11021013292231004","","","","1035","965.27999999999997","69.719999999999999","","0","00000000B4B8DA59","",""
"2417","ARROWPOINT KENNELS","23965 COUNTY ROAD 99D","","WOODLAND","CA","95695","23965 COUNTY ROAD 99D","","WOODLAND","CA","95695     ","5306665555","","5308677122","HOME OCCUPATION","752       ","","","SOLE PROPRIETORSHIP","","","2417","1991-09-23 00:00:00","","","","","","Boarding of Cats & Dogs","ARROWPOINT KENNELS","2","","","","","","","","","0","0","","","","","","","","","kmomzck@aol.com","RICHARD VERMAZEN","","23965","COUNTY ROAD 99D","","WOODLAND","CA","95695     ","","","041100016","","","","","","","","","","","","YOLO:110201154710379","YOLO:11021013292220083","","","","1188.5","1118.78","69.719999999999999","","0","00000000B4B49CE1","",""
"1116","DAVIS GOLF COURSE, INC.","P.O. BOX 928","","DAVIS","CA","95617     ","24439 FAIRWAY DR.","","DAVIS","CA","95616     ","5307564010","5307560647","","NOT IN UNINCORP","7992      ","","","CORPORATION","","","1116","1985-01-01 00:00:00","","","","","","Golf course operation, maintenance, pro-shop, driving range, snack bar & retail sales.","","45","","","","","","","","","N","Y","","","","","","","","","nick@comcast.net","CURTIS  HAMMOND","","24439","FAIRWAY DR.","","DAVIS","CA","95616     ","","","041120016","","","","","","","","","","","","YOLO:110201154710381","YOLO:11021013292220101","","","","972.20000000000005","902.48000000000002","69.719999999999999","","0","00000000B4A4B728","",""
"2403","RECOLOGY DAVIS","P.O. BOX 1170","","DAVIS","CA","95617     ","26375 COUNTY ROAD 105D","","DAVIS","CA","95617     ","5307564646","","","NOT IN UNINCORP","5093/4212","","","CORPORATION","","","2403","1995-01-30 00:00:00","","","","","","Waste Removal","RECOLOGY DAVIS","0","","","","","","","","","N","Y","","","","","","","","","JVEGA@RECOLOGY.COM","PAUL  HART","","26375","COUNTY ROAD 105D","","DAVIS","CA","95617     ","","","033290045","","","","","","","","","","","","YOLO:110201154710384","YOLO:1102101329229263","","","","1037.3399999999999","967.62","69.719999999999899","","0","00000000B4B484AB","",""
"1120","DENNY'S RESTAURANT #8032","3550 MOWRY AVENUE, STE 301","","FREMONT","CA","94538     ","21 BERNARD COURT","","WOODLAND","CA","95695     ","5306621328","","","COUNTY COMMERCIAL","5812      ","","","CORPORATION","","","1120","1985-01-01 00:00:00","","","","","","Full Service Restaurant","","20","","","","","","","","","N","Y","","","","","","","","","ANIL@YADABGROUP.NET","AVIL YADAV","","21","BERNARD COURT","","WOODLAND","CA","95695     ","","","027430002","","","","","","","","","","","","YOLO:110201154710388","YOLO:1102101329224384","","","","972.20000000000005","902.48000000000002","69.719999999999999","","0","00000000B4A4CC65","",""
"1680","BUNFILL ENTERPRISES INC","PO BOX 484","","DAVIS","CA","95617     ","23680 COUNTY ROAD 99D","","WOODLAND","CA","95695     ","5304061571","5304061573","","CONTRACTOR","1761      ","","","CORPORATION","","","1680","1985-01-02 00:00:00","","","","","","Painting & Roofing Contractor","BUNFILL ENTERPRISES INC DBA R & R ENTERP","7","362907","C2,C33,C39","08/31/2022","","","","","","N","Y","","1","","","","","","","rbun169094@aol.com","RICK L. BUNFILL","","23680","COUNTY ROAD 99D","","WOODLAND","CA","95695     ","","","041100022","","","","","","","","","","","","YOLO:110201154710393","YOLO:11021013292220087","","","ROOFING","1181","1111.28","69.719999999999999","","0","00000000B4B48E67","",""
"2390","VILLARA CORPORATION","P.O. BOX 515015","","SACRAMENTO","CA","95851     ","4700 LANG AVE.","","MC CLELLAN","CA","95652     ","9166462700","","","NOT IN UNINCORP","1711      ","","","CORPORATION","","","2390","1991-07-24 00:00:00","","","","","","Heating, air conditioning & sheet metal for new residential housing & replacing existing systems.","","2","162634","C43, C20, B, S, C47, C15","10/31/2022","","","","","","N","Y","","","","","","","","","haseltons@villara.com","GARY  BEUTLER","","4700","LANG AVE.","","MC CLELLAN","CA","95652     ","","","","","","","","","","","","","","","YOLO:11020115471040","","","","","1163","1093.28","69.719999999999999","","0","00000000B4B47322","",""
"2205","PLUMB PRO INC DBA Hall's Plumbing","2224 CHRISTIANSEN CIRCLE","","Woodland","CA","95776","2224 CHRISTIANSEN CIRCLE","","Woodland","CA","95776","5303793970","","","CONTRACTOR","1711      ","","","CORPORATION","","","3088","1995-01-27 00:00:00","","","","","","Plumbing contractor","PLUMB PRO INC DBA HALL'S PLUMBING","3","969164","C36","10/31/2022","","","","","","N","Y","","","","","","","","","office@hallsplumbing.net","CHRIS REYNOLDS","","2224","CHRISTIANSEN CIRCLE","","Woodland","CA","95776     ","","","","","","","","","","","","","","","YOLO:110201154710414","","","","PLUMBING","1121.2","1051.48","69.719999999999999","","0","00000000B4B4474B","",""
"984","BOGLE VINEYARDS INC","37783 COUNTY ROAD 144","","CLARKSBURG","CA","95612     ","37783 COUNTY ROAD 144","","CLARKSBURG","CA","95612     ","9167441139","","","COUNTY COMMERCIAL","2084      ","","","CORPORATION","","","984","1985-01-01 00:00:00","","","","","","Commercial winemaking operation","","50","","","","","","","","","N","Y","","","","","","","","","gkaur@boglewinery.com","RYAN BOGLE","","37783","COUNTY ROAD 144","","CLARKSBURG","CA","95612     ","","","043140017","","","","","","","","","","","","YOLO:110201154710428","","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4BD7336","",""
"3274","LAWSON REAL ESTATE","413 COURT ST","","WOODLAND","CA","95695","16907 YOLO AVE.","","ESPARTO","CA","95627     ","5307873566","5306669134","","COUNTY COMMERCIAL","6531      ","","","CORPORATION","","","3274","1997-06-04 00:00:00","","","","","","Real Estate","","1","","","","","","","","","N","Y","","","","","","","","","brenda@lawsonpm.com","JAMES R. LAWSON","","16907","YOLO AVE.","","ESPARTO","CA","95627     ","","","049312001","","","","","","","","","","","","YOLO:11020115471044","YOLO:11021013292231059","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4BCAAF2","",""
"1833","ACTION AIR PARACHUTES","24390 AVIATION AVENUE","","DAVIS","CA","95616     ","24390 AVIATION AVENUE","","DAVIS","CA","95616     ","5307532650","","","COUNTY COMMERCIAL","3429      ","","","CORPORATION","","","1833","1987-02-10 00:00:00","","","","","","Sales, service and maintenance of parachutes and related equipment","","4","Co.Rd. 95","","","","","","","","N","Y","","","","","","","","","donna@skydanceskydiving.com","RAYMOND FERRELL","","24390","AVIATION AVENUE","","DAVIS","CA","95616     ","","","040190006","","","","","","","","","","","","YOLO:11020115471045","YOLO:11021013292219883","","","","972.20000000000005","902.48000000000002","69.719999999999999","","0","00000000B4B493AC","",""
"2300","SUPERGLASS WINDSHIELD REPAIR","P.O.  BOX 97","","ESPARTO","CA","95627     ","16823 YOLO AVE.","","ESPARTO","CA","95627     ","9164169351","","","COUNTY COMMERCIAL","7536      ","","","SOLE PROPRIETORSHIP","","","2300","1995-02-22 00:00:00","","","","","","Repair small breaks in windshields, no windshield replacemnt","","0","","","","","","","","","N","Y","","","","","","","","","ercld@sbcglobal.net","RYAN M. FULLERTON","","16823","YOLO AVE.","","ESPARTO","CA","95627     ","","","049311001","","","","","","","","","","","","YOLO:110201154710464","YOLO:11021013292231051","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4B46DA4","",""
"1288","PACIFIC INT'L RICE MILLS","845 KENTUCKY AVENUE","","WOODLAND","CA","95695","845 KENTUCKY AVENUE","","WOODLAND","CA","95695     ","5306661691","","","COUNTY COMMERCIAL","2044","","","CORPORTATION","","","1288","1984-12-06 00:00:00","","","","","","Rice drying, storage, milling & sales.","","65","","","","","","","","","N","Y","","","","","","","","","cwade@farmersrice.com","BUNGE MILLING, INC","","845","KENTUCKY AVENUE","","WOODLAND","CA","95695     ","","","027340020","","","","","","","","","","","","YOLO:110201154710495","YOLO:1102101329224287","","","","1018.41","948.69000000000005","69.719999999999899","","0","00000000B4B46772","",""
"2135","PALMER CONSTRUCTION","38153 CHERRY LN","","WOODLAND","CA","95695","38153 CHERRY LN","","WOODLAND","CA","95695     ","5306627580","5306627580","","HOME OCCUPATION","1521      ","","","SOLE PROPRIETORSHIP","","","2135","1988-12-01 00:00:00","","","","","","General Contractor","","0","383177","B","10/31/2025","","","","","","0","0","","","","","","","","","palmerconstruct@aol.com","JOHN W.  PALMER","","38153","CHERRY LN","","WOODLAND","CA","95695     ","","","027060041","","","","","","","","","","","","YOLO:110201154710496","","","","","972.20000000000005","902.48000000000002","69.719999999999999","","0","00000000B4B4359B","",""
"1304","POULTRY HEALTH LABORATORIES     ","24711 COUNTY ROAD 100A","","DAVIS","CA","95616     ","24711 COUNTY ROAD 100A","","DAVIS","CA","95616     ","5307535881","","","COUNTY COMMERCIAL","2836","","","CORPORATION","","","1304","1985-04-30 00:00:00","","","","","","Manufacturer of veterinary biologics.","","10","","","","","","","","","N","Y","","","","","","","","","saslim@phlassociates.com","JEFF WICHMANN","","24711","COUNTY ROAD 100A","","DAVIS","CA","95616     ","","","041090014","","","","","","","","","","","","YOLO:110201154710499","YOLO:11021013292220067","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B4AAE5","",""
"2890","SHELLHAMMER CONSTRUCTION, INC.","18720 COUNTY ROAD 95","","WOODLAND","CA","95695     ","500 Main Street","","WOODLAND","CA","95695","5306611313","5306611313","","HOME OCCUPATION","1521","","","CORPORATION","","","2890","1992-08-17 00:00:00","","","","","","General Building Construction","SHELLHAMMER CONSTRUCTION, INC.","3","669754","B","04/30/2023","","","","","","N","Y","","","","","","","","","jeffshellhammer@yahoo.com","JEFF SHELLHAMMER","","500","Main Street","","WOODLAND","CA","95695","","","","","","","","","","","","","","","YOLO:110201154710504","","","","","972.20000000000005","902.48000000000002","69.719999999999999","","0","00000000B4BB38EF","",""
"2176","SIERRA PACIFIC HOME & COMFORT","2550 MERCANTILE DR. SUITE D","","RANCHO CORDOVA","CA","95742     ","2550 MERCANTILE DR. SUITE D","","RANCHO CORDOVA","CA","95742     ","9166380543","9166359568","","NOT IN UNINCORP","1521","","","CORPORATION","","","2176","1989-03-16 00:00:00","","","","","","Install solar heating for pools","","20","453302","B, C36, C20, C46, C53","03/31/2020","","","","","","N","Y","","","","","","","","","dave.hagel@sierrapacifichome.com","JASON HANSON","","2550","MERCANTILE DR. SUITE D","","RANCHO CORDOVA","CA","95742     ","","","","","","","","","","","","","","","YOLO:110201154710505","","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4B4443A","",""
"966","ANTIBODIES INCORPORATED","P. O. BOX 1560","","DAVIS","CA","95617     ","25242 COUNTY ROAD 95","","DAVIS","CA","95616     ","5307584400","5307586307","","NOT IN UNINCORP","2835      ","","","CORPORATION","","","966","1985-01-18 00:00:00","","","","","","Manufacturer of Medical Diagnostics","","19","","","","","","","","","N","Y","","","","","","","","","ap@anitbodiesinc.com","MICHAEL SMITH","","25242","COUNTY ROAD 95","","DAVIS","CA","95616     ","","","038120017","","","","","","","","","","","","YOLO:110201154710516","YOLO:11021013292216986","","","","965.20000000000005","895.48000000000002","69.719999999999999","","0","00000000B4BD7532","",""
"2342","WOODLAND WELDING WORKS","P.O. BOX  1194","","WOODLAND","CA","95776","41690 EAST MAIN STREET","","WOODLAND","CA","95776     ","5306665531","5306665533","5309790528","NOT IN UNINCORP","7692      ","","","CORPORATION","","","2342","1991-04-18 00:00:00","","","","","","General welding & manufacturing","","13","550297","C60,C23, C51","05/31/2011","","","","","","0","0","","","","","","","","","ffranco@woodlandwelding.com","FELIX FRANCO","","41690","EAST MAIN STREET","","WOODLAND","CA","95776     ","","","027370008","","","","","","","","","","","","YOLO:110201154710532","YOLO:1102101329224337","","","","962.20000000000005","892.48000000000002","69.719999999999999","","0","00000000B4B470BD","",""
"1412","YOLO SPORTSMEN'S ASSOCIATION","P.O. BOX 82","","WOODLAND","CA","95776     ","24189 AVIATION AVE.","","DAVIS","CA","95616     ","5306622349","","","COUNTY COMMERCIAL","7999","","","CORPORATION","","","1412","1984-12-14 00:00:00","","","","","","Operation of trap, skeet, rifle & pistol ranges for members & general public.","","7","","","","","","","","","N","Y","","","","","","","","","ysa@earthlink.net","ASSOCIATION YOLO SPORTSMEN","","24189","AVIATION AVE.","","DAVIS","CA","95616     ","","","040190098","","","","","","","","","","","","YOLO:110201154710535","","","","","1035","965.27999999999997","69.719999999999999","","0","00000000B4B483DC","",""
"1767","DUNCAN BUILT","P.O. BOX 8070","","WOODLAND","CA","95776     ","144 PARK AVE","","WOODLAND","CA","95695     ","5306666835","5306663586","","NOT IN UNINCORP","1521      ","","","SOLE PROPRIETORSHIP","","","1767","1993-09-23 00:00:00","","","","","","General Contractor","","0","659782","B","12/31/2022","","","","","","N","Y","","","","","","","","","duncanbuilt@yahoo.com","MIKE DUNCAN","","144","PARK AVE","","WOODLAND","CA","95695     ","","","","","","","","","","","","","","","YOLO:110201154710539","","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B491E8","",""
"2411","MP ENVIRONMENTAL SERVICES, INC.","P.O. BOX 370","","YOLO","CA","95697     ","14312 CACHEVILLE ROAD","","YOLO","CA","95697     ","5306689316","","","COUNTY COMMERCIAL","4213","","","CORPORATION","","","2411","1991-09-05 00:00:00","","","","","","Environmental transportation & contracting. ","","23","CO.RD. 17","","","","","","","","N","Y","","","","","","","","","gblankenship@mpenviro.com","DAWN CALDERWOOD","","14312","CACHEVILLE ROAD","","YOLO","CA","95697     ","","","025270027","","","","","","","","","","","","YOLO:110201154710543","YOLO:1102101329223185","","","","972.20000000000005","902.48000000000002","69.719999999999999","","0","00000000B4B49B52","",""
"971","SULLIVAN DRILLING, INC. ","P.O. BOX 1227","","ORLAND","CA","95963     ","6458 CR 25","","ORLAND","CA","95963     ","5308650737","5308658737","","NOT IN UNINCORP","1781      ","","","CORPORATION","","","971","1994-02-04 00:00:00","","","","","","Water well drilling & test hole drilling.","","0","656504","C57","3/31/16","","","","","","N","Y","","","","","","","","","sullivandrilling@hughes.net","CHARLIE/TERRI SULLIVAN","","6458","CR 25","","ORLAND","CA","95963     ","","","","","","","","","","","","","","","YOLO:110201154710545","","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4BD742F","",""
"1274","MONUMENT HILL MEMORIAL PARK","P.O. BOX 736","","WOODLAND","CA","95776     ","35036 COUNTY ROAD 22","","WOODLAND","CA","95695     ","5306621069","5306625808","","COUNTY COMMERCIAL","7261      ","","","CORPORATION","","","1274","1985-04-30 00:00:00","","","","","","Cemetery, ground interment & niches for cremated remains.","MONUMENT HILL MEMORIAL PARK","5","","","","","","","","","N","Y","","","","","","","","","monhillcem@gmail.com","YEATMAN & ASSOC YEATMAN & ASSO","","35036","COUNTY ROAD 22","","WOODLAND","CA","95695     ","","","025120025","","","","","","","","","","","","YOLO:110201154710567","YOLO:1102101329222816","","","","1099.4000000000001","1029.6800000000001","69.719999999999999","","0","00000000B4B42F09","",""
